TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4805;5016;05;A;  46;220101; 6;s;01;  223;-;  237;-;    4;-;    3;-;  216;-;  194;-;   20;-;    2;-;    0;-;    0;-;    2;-;    2;-;    2;-;    3;-;  227;-;  194;-;   33;-;    0;-;    0;-;    0;-;    0;-;    3;-;    3;-;    7;-
4805;5016;05;A;  46;220101; 6;s;02;  502;-;  526;-;    5;-;    3;-;  493;-;  458;-;   35;-;    0;-;    0;-;    0;-;    2;-;    3;-;    3;-;    4;-;  514;-;  431;-;   83;-;    0;-;    0;-;    1;-;    0;-;    2;-;    2;-;    9;-
4805;5016;05;A;  46;220101; 6;s;03;  400;-;  421;-;    5;-;    3;-;  389;-;  366;-;   23;-;    0;-;    0;-;    0;-;    4;-;    1;-;    0;-;    6;-;  411;-;  341;-;   69;-;    1;-;    0;-;    0;-;    1;-;    2;-;    2;-;    7;-
4805;5016;05;A;  46;220101; 6;s;04;  265;-;  289;-;    3;-;    2;-;  257;-;  221;-;   36;-;    0;-;    0;-;    0;-;    0;-;    3;-;    3;-;    5;-;  282;-;  241;-;   41;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    5;-
4805;5016;05;A;  46;220101; 6;s;05;  179;-;  183;-;    1;-;    2;-;  175;-;  160;-;   15;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    3;-;  176;-;  156;-;   20;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    5;-
4805;5016;05;A;  46;220101; 6;s;06;  240;-;  152;-;    1;-;    0;-;  237;-;  221;-;   16;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    2;-;  151;-;  141;-;   10;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-
4805;5016;05;A;  46;220101; 6;s;07;  163;-;  180;-;    2;-;    1;-;  160;-;  148;-;   12;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    1;-;  173;-;  151;-;   22;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    6;-
4805;5016;05;A;  46;220101; 6;s;08;  141;-;  118;-;    8;-;    1;-;  130;-;  120;-;   10;-;    0;-;    1;-;    0;-;    2;-;    6;-;    6;-;    2;-;  115;-;   99;-;   16;-;    0;-;    1;-;    0;-;    0;-;    1;-;    1;-;    1;-
4805;5016;05;A;  46;220101; 6;s;09;  136;-;  144;-;    4;-;    6;-;  132;-;  120;-;   12;-;    0;-;    0;-;    1;-;    0;-;    3;-;    3;-;    0;-;  137;-;  108;-;   29;-;    0;-;    0;-;    0;-;    2;-;    4;-;    3;-;    1;-
4805;5016;05;A;  46;220101; 6;s;10;  281;-;  260;-;    1;-;    6;-;  279;-;  246;-;   32;-;    1;-;    0;-;    0;-;    1;-;    0;-;    0;-;    1;-;  249;-;  209;-;   40;-;    0;-;    1;-;    0;-;    4;-;    2;-;    2;-;    4;-
4805;5016;05;A;  46;220101; 6;s;11;  488;-;  458;-;    4;-;   12;-;  479;-;  432;-;   47;-;    0;-;    1;-;    1;-;    2;-;    1;-;    1;-;    4;-;  437;-;  359;-;   76;-;    2;-;    1;-;    0;-;    6;-;    6;-;    4;-;    8;-
