TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4607;5065;05;A;   3;220101; 6;s;01;  313;-;  362;-;    9;-;    3;-;  304;-;  290;-;   14;-;    0;-;    0;-;    0;-;    1;-;    8;-;    8;-;    0;-;  358;-;  340;-;   18;-;    0;-;    1;-;    0;-;    1;-;    2;-;    2;-;    0;-
4607;5065;05;A;   3;220101; 6;s;02;  747;-;  726;-;    8;-;    6;-;  738;-;  716;-;   22;-;    0;-;    1;-;    0;-;    3;-;    5;-;    5;-;    0;-;  720;-;  698;-;   21;-;    1;-;    0;-;    0;-;    1;-;    5;-;    4;-;    0;-
4607;5065;05;A;   3;220101; 6;s;03;  634;-;  652;-;    6;-;    4;-;  626;-;  600;-;   23;-;    3;-;    2;-;    0;-;    0;-;    6;-;    5;-;    0;-;  648;-;  623;-;   25;-;    0;-;    0;-;    0;-;    0;-;    4;-;    4;-;    0;-
4607;5065;05;A;   3;220101; 6;s;04;  416;-;  524;-;    4;-;    6;-;  412;-;  389;-;   23;-;    0;-;    0;-;    0;-;    1;-;    3;-;    3;-;    0;-;  518;-;  496;-;   22;-;    0;-;    0;-;    0;-;    3;-;    3;-;    3;-;    0;-
4607;5065;05;A;   3;220101; 6;s;05;  260;-;  397;-;    4;-;    8;-;  256;-;  241;-;   15;-;    0;-;    0;-;    0;-;    1;-;    3;-;    3;-;    0;-;  388;-;  374;-;   14;-;    0;-;    1;-;    0;-;    2;-;    6;-;    5;-;    0;-
4607;5065;05;A;   3;220101; 6;s;06;  214;-;  417;-;    6;-;    2;-;  207;-;  196;-;   11;-;    0;-;    1;-;    0;-;    1;-;    5;-;    5;-;    0;-;  415;-;  390;-;   25;-;    0;-;    0;-;    0;-;    0;-;    2;-;    2;-;    0;-
4607;5065;05;A;   3;220101; 6;s;07;  183;-;  402;-;    6;-;   10;-;  177;-;  175;-;    2;-;    0;-;    0;-;    0;-;    0;-;    6;-;    5;-;    0;-;  391;-;  361;-;   30;-;    0;-;    1;-;    0;-;    2;-;    8;-;    8;-;    0;-
4607;5065;05;A;   3;220101; 6;s;08;  175;-;  466;-;    8;-;    8;-;  167;-;  162;-;    5;-;    0;-;    0;-;    0;-;    0;-;    8;-;    8;-;    0;-;  457;-;  416;-;   41;-;    0;-;    1;-;    0;-;    3;-;    5;-;    5;-;    0;-
4607;5065;05;A;   3;220101; 6;s;09;  200;-;  593;-;   10;-;   14;-;  189;-;  177;-;   12;-;    0;-;    1;-;    0;-;    1;-;    9;-;    9;-;    0;-;  574;-;  524;-;   50;-;    0;-;    5;-;    2;-;    4;-;    8;-;    8;-;    0;-
4607;5065;05;A;   3;220101; 6;s;10;  320;-;  805;-;    4;-;   19;-;  311;-;  290;-;   20;-;    1;-;    5;-;    1;-;    0;-;    3;-;    3;-;    0;-;  781;-;  735;-;   46;-;    0;-;    5;-;    0;-;   14;-;    5;-;    5;-;    0;-
4607;5065;05;A;   3;220101; 6;s;11;  612;-; 1233;-;   12;-;   16;-;  599;-;  558;-;   38;-;    3;-;    1;-;    0;-;    2;-;   10;-;    9;-;    0;-; 1211;-; 1131;-;   77;-;    3;-;    6;-;    3;-;    9;-;    4;-;    4;-;    0;-
4607;5065;05;A;   3;220101; 6;s;12; 1106;-; 1762;-;   11;-;   32;-; 1089;-; 1037;-;   46;-;    6;-;    6;-;    0;-;    6;-;    5;-;    5;-;    0;-; 1720;-; 1636;-;   74;-;   10;-;   10;-;    1;-;   18;-;   13;-;   10;-;    0;-
4607;5065;05;A;   3;220101; 6;s;13; 1694;-; 2335;-;   11;-;   28;-; 1679;-; 1586;-;   87;-;    6;-;    4;-;    1;-;    5;-;    5;-;    5;-;    0;-; 2297;-; 2187;-;  102;-;    8;-;   10;-;    1;-;   19;-;    8;-;    6;-;    0;-
4607;5065;05;A;   3;220101; 6;s;14; 2320;-; 2816;-;   10;-;   38;-; 2302;-; 2203;-;   91;-;    8;-;    8;-;    0;-;    4;-;    6;-;    4;-;    0;-; 2763;-; 2629;-;  119;-;   15;-;   15;-;    1;-;   23;-;   14;-;   10;-;    0;-
4607;5065;05;A;   3;220101; 6;s;15; 2460;-; 2859;-;   26;-;   27;-; 2423;-; 2329;-;   84;-;   10;-;   11;-;    0;-;   10;-;   16;-;   15;-;    0;-; 2820;-; 2687;-;  118;-;   15;-;   12;-;    1;-;   18;-;    8;-;    6;-;    0;-
4607;5065;05;A;   3;220101; 6;s;16; 2739;-; 2513;-;   29;-;   39;-; 2700;-; 2567;-;  118;-;   15;-;   10;-;    1;-;   21;-;    7;-;    7;-;    0;-; 2457;-; 2330;-;  117;-;   10;-;   17;-;    1;-;   25;-;   13;-;   12;-;    0;-
4607;5065;05;A;   3;220101; 6;s;17; 2744;-; 2402;-;   19;-;   14;-; 2712;-; 2588;-;  114;-;   10;-;   13;-;    1;-;   12;-;    6;-;    5;-;    0;-; 2374;-; 2250;-;  116;-;    8;-;   14;-;    0;-;    6;-;    8;-;    4;-;    0;-
4607;5065;05;A;   3;220101; 6;s;18; 2534;-; 2115;-;   16;-;   18;-; 2507;-; 2393;-;  109;-;    5;-;   11;-;    0;-;   11;-;    5;-;    5;-;    0;-; 2086;-; 1999;-;   84;-;    3;-;   11;-;    2;-;   13;-;    3;-;    3;-;    0;-
4607;5065;05;A;   3;220101; 6;s;19; 2161;-; 1643;-;   21;-;   24;-; 2131;-; 2044;-;   85;-;    2;-;    9;-;    1;-;   13;-;    7;-;    6;-;    0;-; 1613;-; 1535;-;   74;-;    4;-;    6;-;    1;-;    9;-;   14;-;   10;-;    0;-
4607;5065;05;A;   3;220101; 6;s;20; 1761;-; 1381;-;   16;-;   20;-; 1738;-; 1643;-;   89;-;    6;-;    7;-;    0;-;    9;-;    7;-;    6;-;    0;-; 1358;-; 1307;-;   51;-;    0;-;    3;-;    0;-;    5;-;   15;-;   12;-;    0;-
4607;5065;05;A;   3;220101; 6;s;21; 1453;-; 1107;-;   16;-;   20;-; 1432;-; 1358;-;   73;-;    1;-;    5;-;    2;-;    6;-;    8;-;    7;-;    0;-; 1080;-; 1030;-;   49;-;    1;-;    7;-;    4;-;    5;-;   11;-;   11;-;    0;-
4607;5065;05;A;   3;220101; 6;s;22; 1165;-;  814;-;   18;-;   24;-; 1141;-; 1087;-;   54;-;    0;-;    6;-;    1;-;    8;-;    9;-;    7;-;    0;-;  788;-;  752;-;   36;-;    0;-;    2;-;   10;-;    3;-;   11;-;    8;-;    0;-
4607;5065;05;A;   3;220101; 6;s;23;  858;-;  731;-;   12;-;   11;-;  841;-;  804;-;   36;-;    1;-;    5;-;    0;-;    4;-;    8;-;    8;-;    0;-;  718;-;  679;-;   39;-;    0;-;    2;-;    1;-;    3;-;    7;-;    7;-;    0;-
4607;5065;05;A;   3;220101; 6;s;24;  615;-;  584;s;   14;-;   14;s;  599;-;  561;-;   37;-;    1;-;    2;-;    0;-;    5;-;    9;-;    8;-;    0;-;  566;s;  519;s;   47;s;    0;s;    4;s;    0;s;    2;s;   12;s;    9;s;    0;s
4607;5065;05;A;   3;220102; 7;s;01;  474;-;  416;-;    9;-;   17;-;  464;-;  436;-;   28;-;    0;-;    1;-;    0;-;    6;-;    3;-;    3;-;    0;-;  398;-;  377;-;   21;-;    0;-;    1;-;    0;-;    4;-;   13;-;    8;-;    0;-
4607;5065;05;A;   3;220102; 7;s;02;  325;-;  332;-;   12;-;   10;-;  313;-;  297;-;   16;-;    0;-;    0;-;    0;-;    5;-;    7;-;    6;-;    0;-;  319;-;  298;-;   21;-;    0;-;    3;-;    0;-;    4;-;    6;-;    4;-;    0;-
4607;5065;05;A;   3;220102; 7;s;03;  205;-;  286;-;   12;-;   10;-;  191;-;  176;-;   15;-;    0;-;    2;-;    0;-;    4;-;    8;-;    7;-;    0;-;  274;-;  253;-;   21;-;    0;-;    2;-;    0;-;    1;-;    9;-;    7;-;    0;-
4607;5065;05;A;   3;220102; 7;s;04;  167;-;  395;-;   16;-;   15;-;  151;-;  137;-;   14;-;    0;-;    0;-;    1;-;    3;-;   12;-;   12;-;    0;-;  376;-;  356;-;   19;-;    1;-;    4;-;    0;-;    2;-;   13;-;   10;-;    0;-
4607;5065;05;A;   3;220102; 7;s;05;  183;-;  628;-;   31;-;   23;-;  151;-;  138;-;   13;-;    0;-;    1;-;    2;-;    4;-;   25;-;   25;-;    0;-;  603;-;  558;-;   45;-;    0;-;    2;-;    0;-;    3;-;   20;-;   16;-;    0;-
4607;5065;05;A;   3;220102; 7;s;06;  198;-;  841;-;   12;-;   13;-;  184;-;  174;-;   10;-;    0;-;    2;-;    0;-;    1;-;   11;-;   10;-;    0;-;  822;-;  767;-;   55;-;    0;-;    6;-;    1;-;    3;-;    9;-;    9;-;    0;-
4607;5065;05;A;   3;220102; 7;s;07;  250;-; 1017;-;   16;-;   35;-;  228;-;  213;-;   15;-;    0;-;    6;-;    0;-;    2;-;   14;-;   14;-;    0;-;  969;-;  888;-;   81;-;    0;-;   13;-;    3;-;   10;-;   22;-;   21;-;    0;-
4607;5065;05;A;   3;220102; 7;s;08;  265;-;  984;-;   23;-;   30;-;  237;-;  222;-;   15;-;    0;-;    5;-;    3;-;    1;-;   19;-;   18;-;    0;-;  943;-;  877;-;   66;-;    0;-;   11;-;    0;-;    9;-;   21;-;   18;-;    0;-
4607;5065;05;A;   3;220102; 7;s;09;  402;-; 1085;-;   17;-;   37;-;  378;-;  346;-;   32;-;    0;-;    7;-;    0;-;    5;-;   12;-;   11;-;    0;-; 1035;-;  971;-;   63;-;    1;-;   13;-;    2;-;   13;-;   22;-;   19;-;    0;-
4607;5065;05;A;   3;220102; 7;s;10;  792;-; 1499;-;   19;-;   39;-;  767;-;  713;-;   54;-;    0;-;    6;-;    0;-;    6;-;   13;-;   12;-;    0;-; 1450;-; 1353;-;   97;-;    0;-;   10;-;    1;-;   15;-;   23;-;   22;-;    0;-
4607;5065;05;A;   3;220102; 7;s;11; 1975;s; 2062;-;   29;s;   38;-; 1927;s; 1798;s;  126;s;    3;s;   19;s;    0;s;   10;s;   19;s;   17;s;    0;s; 2007;-; 1898;-;  108;-;    1;-;   17;-;    1;-;   18;-;   19;-;   18;-;    0;-
4607;5065;05;A;   3;220102; 7;s;12; 2263;-; 2716;-;   34;-;   44;-; 2205;-; 2083;-;  122;-;    0;-;   24;-;    1;-;   16;-;   17;-;   17;-;    0;-; 2634;-; 2496;-;  137;-;    1;-;   38;-;    2;-;   17;-;   25;-;   22;-;    0;-
4607;5065;05;A;   3;220102; 7;s;13; 2733;-; 3278;-;   38;-;   67;-; 2667;-; 2488;-;  176;-;    3;-;   28;-;    3;-;   20;-;   15;-;   13;-;    0;-; 3184;-; 3031;-;  149;-;    4;-;   27;-;    1;-;   31;-;   35;-;   30;-;    0;-
4607;5065;05;A;   3;220102; 7;s;14; 3364;-; 3697;-;   48;-;   65;-; 3290;-; 3105;-;  184;-;    1;-;   26;-;    1;-;   27;-;   20;-;   19;-;    0;-; 3604;-; 3402;-;  202;-;    0;-;   28;-;    0;-;   42;-;   23;-;   19;-;    0;-
4607;5065;05;A;   3;220102; 7;s;15; 3223;-; 3890;-;   37;-;   36;-; 3161;-; 3016;-;  144;-;    1;-;   25;-;    0;-;   19;-;   18;-;   18;-;    0;-; 3817;-; 3636;-;  179;-;    2;-;   37;-;    1;-;   21;-;   14;-;   11;-;    0;-
4607;5065;05;A;   3;220102; 7;s;16; 3255;-; 3840;-;   34;-;   61;-; 3199;-; 3009;-;  187;-;    3;-;   22;-;    1;-;   18;-;   15;-;   13;-;    0;-; 3751;-; 3569;-;  181;-;    1;-;   28;-;    0;-;   34;-;   27;-;   24;-;    0;-
4607;5065;05;A;   3;220102; 7;s;17; 3446;-; 3396;-;   48;-;   44;-; 3367;-; 3189;-;  174;-;    4;-;   31;-;    0;-;   24;-;   24;-;   20;-;    0;-; 3326;-; 3161;-;  165;-;    0;-;   26;-;    2;-;   24;-;   18;-;   13;-;    0;-
4607;5065;05;A;   3;220102; 7;s;18; 2760;-; 2877;-;   41;-;   53;-; 2700;-; 2557;-;  139;-;    4;-;   19;-;    5;-;   19;-;   17;-;   15;-;    0;-; 2803;-; 2679;-;  122;-;    2;-;   21;-;    1;-;   31;-;   21;-;   18;-;    0;-
4607;5065;05;A;   3;220102; 7;s;19; 2897;s; 2432;-;   43;s;   48;-; 2827;s; 2671;s;  155;s;    1;s;   27;s;    1;s;   24;s;   18;s;   17;s;    0;s; 2371;-; 2269;-;  100;-;    2;-;   13;-;    0;-;   15;-;   33;-;   27;-;    0;-
4607;5065;05;A;   3;220102; 7;s;20; 2818;-; 1832;-;   37;-;   53;-; 2759;-; 2613;-;  146;-;    0;-;   22;-;    4;-;   17;-;   16;-;   16;-;    0;-; 1768;-; 1670;-;   98;-;    0;-;   11;-;    1;-;   18;-;   34;-;   27;-;    0;-
4607;5065;05;A;   3;220102; 7;s;21; 2059;-; 1541;-;   32;-;   50;-; 2015;-; 1906;-;  109;-;    0;-;   12;-;    1;-;   12;-;   19;-;   14;-;    0;-; 1488;-; 1425;-;   63;-;    0;-;    3;-;    0;-;   13;-;   37;-;   29;-;    0;-
4607;5065;05;A;   3;220102; 7;s;22; 1705;-; 1076;-;   29;-;   39;-; 1663;-; 1562;-;  100;-;    1;-;   13;-;    4;-;   13;-;   12;-;   11;-;    0;-; 1034;-;  982;-;   52;-;    0;-;    3;-;    1;-;    6;-;   32;-;   25;-;    0;-
4607;5065;05;A;   3;220102; 7;s;23; 1347;-;  809;-;   46;-;   99;-; 1289;-; 1185;-;  104;-;    0;-;   12;-;    3;-;   15;-;   28;-;   21;-;    0;-;  709;-;  673;-;   36;-;    0;-;    1;-;    1;-;   10;-;   88;-;   69;-;    0;-
4607;5065;05;A;   3;220102; 7;s;24;  945;-;  555;-;   50;-;   92;-;  888;-;  821;-;   66;-;    1;-;    7;-;    1;-;   19;-;   30;-;   24;-;    0;-;  461;-;  429;-;   32;-;    0;-;    2;-;    1;-;   14;-;   77;-;   60;-;    0;-
4607;5065;05;A;   3;220103; 1;u;01;  500;-;  349;-;   35;-;   77;-;  460;-;  424;-;   36;-;    0;-;    5;-;    1;-;    4;-;   30;-;   26;-;    0;-;  269;-;  242;-;   27;-;    0;-;    3;-;    0;-;   15;-;   62;-;   44;-;    0;-
4607;5065;05;A;   3;220103; 1;u;02;  328;-;  234;-;   56;-;   57;-;  267;-;  242;-;   25;-;    0;-;    5;-;    1;-;    6;-;   49;-;   35;-;    0;-;  175;-;  159;-;   15;-;    1;-;    2;-;    0;-;    5;-;   52;-;   41;-;    0;-
4607;5065;05;A;   3;220103; 1;u;03;  254;-;  248;-;   52;-;   91;-;  202;-;  183;-;   19;-;    0;-;    0;-;    2;-;   11;-;   39;-;   34;-;    0;-;  153;-;  131;-;   22;-;    0;-;    4;-;    0;-;   12;-;   79;-;   66;-;    0;-
4607;5065;05;A;   3;220103; 1;u;04;  214;-;  355;-;   67;-;  156;-;  147;-;  132;-;   15;-;    0;-;    0;-;    0;-;   11;-;   56;-;   47;-;    0;-;  198;-;  165;-;   33;-;    0;-;    1;-;    0;-;   34;-;  122;-;   97;-;    0;-
4607;5065;05;A;   3;220103; 1;u;05;  329;-;  813;-;  122;-;  240;-;  205;-;  170;-;   35;-;    0;-;    2;-;    4;-;   20;-;   98;-;   82;-;    0;-;  567;-;  492;-;   75;-;    0;-;    6;-;    0;-;   59;-;  181;-;  152;-;    0;-
4607;5065;05;A;   3;220103; 1;u;06;  856;-; 2189;-;  242;-;  350;-;  609;-;  542;-;   66;-;    1;-;    5;-;    2;-;   43;-;  197;-;  176;-;    0;-; 1829;-; 1553;-;  275;-;    1;-;   10;-;    1;-;   76;-;  273;-;  221;-;    0;-
4607;5065;05;A;   3;220103; 1;u;07; 1712;-; 2955;-;  320;-;  401;-; 1382;-; 1243;-;  138;-;    1;-;   10;-;    6;-;   78;-;  236;-;  185;-;    0;-; 2537;-; 2103;-;  434;-;    0;-;   17;-;    1;-;  124;-;  276;-;  237;-;    0;-
4607;5065;05;A;   3;220103; 1;u;08; 2301;-; 2959;-;  321;-;  406;-; 1975;-; 1766;-;  209;-;    0;-;    5;-;    2;-;   81;-;  238;-;  205;-;    0;-; 2531;-; 2140;-;  391;-;    0;-;   22;-;    1;-;   99;-;  306;-;  257;-;    0;-
4607;5065;05;A;   3;220103; 1;u;09; 2149;-; 2645;-;  361;-;  421;-; 1759;-; 1536;-;  222;-;    1;-;   29;-;    0;-;  122;-;  239;-;  190;-;    0;-; 2198;-; 1805;-;  391;-;    2;-;   26;-;    3;-;   97;-;  321;-;  272;-;    0;-
4607;5065;05;A;   3;220103; 1;u;10; 1899;-; 2381;-;  358;-;  407;-; 1520;-; 1312;-;  208;-;    0;-;   21;-;    1;-;   93;-;  264;-;  225;-;    0;-; 1948;-; 1673;-;  274;-;    1;-;   26;-;    0;-;  102;-;  305;-;  244;-;    0;-
4607;5065;05;A;   3;220103; 1;u;11; 2062;-; 2448;-;  404;-;  471;-; 1641;-; 1431;-;  209;-;    1;-;   17;-;    0;-;  117;-;  287;-;  245;-;    0;-; 1941;-; 1656;-;  284;-;    1;-;   36;-;    0;-;  104;-;  367;-;  297;-;    0;-
4607;5065;05;A;   3;220103; 1;u;12; 2358;-; 2587;-;  405;-;  464;-; 1924;-; 1695;-;  229;-;    0;-;   29;-;    0;-;  132;-;  273;-;  234;-;    0;-; 2092;-; 1830;-;  260;-;    2;-;   31;-;    1;-;   97;-;  366;-;  301;-;    0;-
4607;5065;05;A;   3;220103; 1;u;13; 2557;-; 2792;-;  374;-;  454;-; 2144;-; 1914;-;  230;-;    0;-;   39;-;    1;-;  124;-;  249;-;  206;-;    0;-; 2311;-; 2037;-;  273;-;    1;-;   27;-;    1;-;   94;-;  359;-;  293;-;    0;-
4607;5065;05;A;   3;220103; 1;u;14; 2741;-; 2804;-;  417;-;  437;-; 2284;-; 1984;-;  297;-;    3;-;   40;-;    3;-;  111;-;  303;-;  256;-;    0;-; 2338;-; 2099;-;  238;-;    1;-;   29;-;    0;-;   85;-;  352;-;  290;-;    0;-
4607;5065;05;A;   3;220103; 1;u;15; 3022;-; 2792;-;  333;-;  386;-; 2656;-; 2325;-;  330;-;    1;-;   33;-;    2;-;   88;-;  243;-;  211;-;    0;-; 2376;-; 2094;-;  281;-;    1;-;   30;-;    1;-;   79;-;  306;-;  255;-;    0;-
4607;5065;05;A;   3;220103; 1;u;16; 3517;-; 2798;-;  280;-;  388;-; 3207;-; 2802;-;  402;-;    3;-;   30;-;    1;-;   75;-;  204;-;  176;-;    0;-; 2391;-; 2146;-;  242;-;    3;-;   19;-;    1;-;   75;-;  312;-;  272;-;    0;-
4607;5065;05;A;   3;220103; 1;u;17; 3542;-; 3051;-;  247;-;  347;-; 3273;-; 2907;-;  366;-;    0;-;   22;-;    1;-;   59;-;  187;-;  161;-;    0;-; 2688;-; 2469;-;  216;-;    3;-;   16;-;    1;-;   57;-;  289;-;  245;-;    0;-
4607;5065;05;A;   3;220103; 1;u;18; 3188;-; 2883;-;  220;-;  297;-; 2955;-; 2706;-;  248;-;    1;-;   13;-;    1;-;   54;-;  165;-;  134;-;    0;-; 2573;-; 2396;-;  177;-;    0;-;   13;-;    0;-;   42;-;  255;-;  206;-;    0;-
4607;5065;05;A;   3;220103; 1;u;19; 2556;-; 2060;-;  175;-;  217;-; 2364;-; 2154;-;  206;-;    4;-;   17;-;    0;-;   42;-;  133;-;  121;-;    0;-; 1829;-; 1705;-;  124;-;    0;-;   14;-;    0;-;   35;-;  182;-;  139;-;    0;-
4607;5065;05;A;   3;220103; 1;u;20; 1797;-; 1524;-;  155;-;  236;-; 1622;-; 1487;-;  135;-;    0;-;   20;-;    1;-;   27;-;  127;-;  107;-;    0;-; 1280;-; 1182;-;   96;-;    2;-;    8;-;    2;-;   36;-;  198;-;  137;-;    0;-
4607;5065;05;A;   3;220103; 1;u;21; 1234;-; 1209;-;  125;-;  204;-; 1098;-; 1005;-;   92;-;    1;-;   11;-;    2;-;   33;-;   90;-;   74;-;    0;-;  996;-;  918;-;   77;-;    1;-;    9;-;    0;-;   29;-;  175;-;  118;-;    0;-
4607;5065;05;A;   3;220103; 1;u;22;  950;-;  869;-;  111;-;  179;-;  834;-;  767;-;   66;-;    1;-;    5;-;    0;-;   13;-;   98;-;   63;-;    0;-;  686;-;  613;-;   72;-;    1;-;    4;-;    1;-;   16;-;  162;-;  103;-;    0;-
4607;5065;05;A;   3;220103; 1;u;23;  796;-;  627;-;   91;-;  151;-;  701;-;  651;-;   50;-;    0;-;    4;-;    0;-;   12;-;   79;-;   55;-;    0;-;  472;-;  427;-;   45;-;    0;-;    4;-;    1;-;   16;-;  134;-;   94;-;    0;-
4607;5065;05;A;   3;220103; 1;u;24;  486;-;  409;-;   93;-;  130;-;  390;-;  358;-;   32;-;    0;-;    3;-;    0;-;   20;-;   73;-;   50;-;    0;-;  277;-;  244;-;   33;-;    0;-;    2;-;    0;-;   21;-;  109;-;   76;-;    0;-
4607;5065;05;A;   3;220104; 2;u;01;  340;-;  313;-;   89;-;   99;-;  250;-;  228;-;   22;-;    0;-;    1;-;    0;-;   14;-;   75;-;   48;-;    0;-;  211;-;  181;-;   30;-;    0;-;    3;-;    0;-;   14;-;   85;-;   63;-;    0;-
4607;5065;05;A;   3;220104; 2;u;02;  295;-;  219;-;  123;-;   92;-;  172;-;  146;-;   26;-;    0;-;    0;-;    0;-;   17;-;  106;-;   61;-;    0;-;  120;-;   95;-;   25;-;    0;-;    7;-;    0;-;   17;-;   75;-;   57;-;    0;-
4607;5065;05;A;   3;220104; 2;u;03;  257;-;  197;-;  127;-;   90;-;  129;-;   89;-;   40;-;    0;-;    1;-;    0;-;   17;-;  110;-;   70;-;    0;-;  105;-;   89;-;   16;-;    0;-;    2;-;    0;-;   16;-;   74;-;   60;-;    0;-
4607;5065;05;A;   3;220104; 2;u;04;  287;-;  301;-;  142;-;  141;-;  144;-;   98;-;   46;-;    0;-;    1;-;    1;-;   15;-;  126;-;   88;-;    0;-;  156;-;  130;-;   26;-;    0;-;    4;-;    0;-;   28;-;  113;-;   82;-;    0;-
4607;5065;05;A;   3;220104; 2;u;05;  382;-;  636;-;  173;-;  220;-;  204;-;  154;-;   50;-;    0;-;    5;-;    1;-;   27;-;  145;-;  103;-;    0;-;  412;-;  364;-;   48;-;    0;-;    4;-;    1;-;   52;-;  167;-;  134;-;    0;-
