TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4807;5658;05;A;  46;050101; 6;s;01;  268;-;  209;-;   19;-;    3;-;  249;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;   15;-;    3;-;   -1;x;    0;-;  204;-;   -1;x;   -1;x;   -1;x;    1;-;    1;-;    1;-;    1;-;   -1;x;    1;-
4807;5658;05;A;  46;050101; 6;s;02;  840;-;  694;-;   22;-;   13;-;  814;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;   17;-;    4;-;   -1;x;    4;-;  676;-;   -1;x;   -1;x;   -1;x;    1;-;    1;-;    3;-;    9;-;   -1;x;    4;-
4807;5658;05;A;  46;050101; 6;s;03; 1013;-;  828;-;   46;-;    9;-;  963;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;   42;-;    3;-;   -1;x;    4;-;  805;-;   -1;x;   -1;x;   -1;x;    4;-;    1;-;    4;-;    4;-;   -1;x;   10;-
4807;5658;05;A;  46;050101; 6;s;04;  798;-;  626;-;   52;-;   10;-;  741;-;   -1;x;   -1;x;   -1;x;    2;-;    1;-;   50;-;    1;-;   -1;x;    3;-;  611;-;   -1;x;   -1;x;   -1;x;    1;-;    1;-;    5;-;    4;-;   -1;x;    4;-
4807;5658;05;A;  46;050101; 6;s;05;  566;-;  412;-;   34;-;    9;-;  529;-;   -1;x;   -1;x;   -1;x;    2;-;    1;-;   29;-;    4;-;   -1;x;    1;-;  400;-;   -1;x;   -1;x;   -1;x;    1;-;    2;-;    4;-;    3;-;   -1;x;    2;-
4807;5658;05;A;  46;050101; 6;s;06;  409;-;  351;-;   30;-;    2;-;  377;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;   23;-;    6;-;   -1;x;    2;-;  345;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;    0;-;    1;-;   -1;x;    4;-
4807;5658;05;A;  46;050101; 6;s;07;  329;-;  250;-;   28;-;    8;-;  294;-;   -1;x;   -1;x;   -1;x;    1;-;    1;-;   23;-;    4;-;   -1;x;    6;-;  237;-;   -1;x;   -1;x;   -1;x;    2;-;    0;-;    2;-;    6;-;   -1;x;    3;-
4807;5658;05;A;  46;050101; 6;s;08;  255;-;  146;-;   30;-;    3;-;  225;-;   -1;x;   -1;x;   -1;x;    0;-;    0;-;   24;-;    6;-;   -1;x;    0;-;  142;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;    1;-;    1;-;   -1;x;    1;-
4807;5658;05;A;  46;050101; 6;s;09;  211;-;  155;-;   12;-;    9;-;  199;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;    5;-;    6;-;   -1;x;    0;-;  144;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;    3;-;    5;-;   -1;x;    2;-
4807;5658;05;A;  46;050101; 6;s;10;  292;-;  211;-;   30;-;   11;-;  262;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;   27;-;    2;-;   -1;x;    0;-;  200;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;    3;-;    7;-;   -1;x;    0;-
4807;5658;05;A;  46;050101; 6;s;11;  489;-;  411;-;   36;-;   15;-;  452;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;   31;-;    4;-;   -1;x;    1;-;  392;-;   -1;x;   -1;x;   -1;x;    1;-;    1;-;    7;-;    7;-;   -1;x;    3;-
4807;5658;05;A;  46;050101; 6;s;12;  775;-;  674;-;   47;-;   12;-;  722;-;   -1;x;   -1;x;   -1;x;    1;-;    4;-;   33;-;   10;-;   -1;x;    5;-;  656;-;   -1;x;   -1;x;   -1;x;    3;-;    1;-;    8;-;    3;-;   -1;x;    3;-
4807;5658;05;A;  46;050101; 6;s;13; 1251;-; 1095;-;   75;-;   20;-; 1165;-;   -1;x;   -1;x;   -1;x;    2;-;    3;-;   65;-;    7;-;   -1;x;    9;-; 1065;-;   -1;x;   -1;x;   -1;x;    3;-;    4;-;    7;-;    9;-;   -1;x;    7;-
4807;5658;05;A;  46;050101; 6;s;14; 1659;-; 1501;-;   95;-;   27;-; 1552;-;   -1;x;   -1;x;   -1;x;    3;-;    1;-;   89;-;    5;-;   -1;x;    9;-; 1463;-;   -1;x;   -1;x;   -1;x;    2;-;    3;-;   17;-;    7;-;   -1;x;    9;-
4807;5658;05;A;  46;050101; 6;s;15; 2046;-; 1867;-;  130;-;   21;-; 1897;-;   -1;x;   -1;x;   -1;x;    6;-;    1;-;  116;-;   13;-;   -1;x;   13;-; 1829;-;   -1;x;   -1;x;   -1;x;    1;-;    2;-;   12;-;    7;-;   -1;x;   16;-
4807;5658;05;A;  46;050101; 6;s;16; 2148;-; 2004;-;  131;-;   29;-; 1998;-;   -1;x;   -1;x;   -1;x;    2;-;    1;-;  124;-;    6;-;   -1;x;   17;-; 1952;-;   -1;x;   -1;x;   -1;x;    5;-;    1;-;   16;-;   12;-;   -1;x;   18;-
4807;5658;05;A;  46;050101; 6;s;17; 2145;-; 2038;-;  117;-;   26;-; 2019;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;  112;-;    4;-;   -1;x;    9;-; 1992;-;   -1;x;   -1;x;   -1;x;    2;-;    1;-;   17;-;    8;-;   -1;x;   18;-
4807;5658;05;A;  46;050101; 6;s;18; 1863;-; 1833;-;  124;-;   23;-; 1727;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;  114;-;    9;-;   -1;x;   12;-; 1786;-;   -1;x;   -1;x;   -1;x;    2;-;    1;-;   15;-;    7;-;   -1;x;   22;-
4807;5658;05;A;  46;050101; 6;s;19; 1575;-; 1652;-;  103;-;   21;-; 1461;-;   -1;x;   -1;x;   -1;x;    2;-;    2;-;   91;-;   10;-;   -1;x;    9;-; 1611;-;   -1;x;   -1;x;   -1;x;    1;-;    2;-;    9;-;   10;-;   -1;x;   19;-
4807;5658;05;A;  46;050101; 6;s;20; 1254;-; 1397;-;   76;-;   25;-; 1171;-;   -1;x;   -1;x;   -1;x;    2;-;    1;-;   68;-;    7;-;   -1;x;    5;-; 1359;-;   -1;x;   -1;x;   -1;x;    0;-;    2;-;   13;-;   10;-;   -1;x;   13;-
4807;5658;05;A;  46;050101; 6;s;21;  949;-; 1125;-;   61;-;   21;-;  882;-;   -1;x;   -1;x;   -1;x;    1;-;    1;-;   55;-;    5;-;   -1;x;    5;-; 1088;-;   -1;x;   -1;x;   -1;x;    3;-;    4;-;    9;-;    8;-;   -1;x;   13;-
4807;5658;05;A;  46;050101; 6;s;22;  769;-;  852;-;   52;-;   16;-;  714;-;   -1;x;   -1;x;   -1;x;    1;-;    1;-;   41;-;   10;-;   -1;x;    2;-;  829;-;   -1;x;   -1;x;   -1;x;    1;-;    2;-;   11;-;    3;-;   -1;x;    6;-
4807;5658;05;A;  46;050101; 6;s;23;  650;-;  660;-;   34;-;   13;-;  615;-;   -1;x;   -1;x;   -1;x;    1;-;    2;-;   29;-;    3;-;   -1;x;    0;-;  635;-;   -1;x;   -1;x;   -1;x;    2;-;    2;-;    6;-;    5;-;   -1;x;   10;-
4807;5658;05;A;  46;050101; 6;s;24;  519;-;  600;-;   38;-;   13;-;  478;-;   -1;x;   -1;x;   -1;x;    0;-;    2;-;   32;-;    4;-;   -1;x;    3;-;  579;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;    6;-;    6;-;   -1;x;    8;-
4807;5658;05;A;  46;050102; 7;s;01;  443;-;  426;-;   32;-;   12;-;  410;-;   -1;x;   -1;x;   -1;x;    1;-;    1;-;   27;-;    4;-;   -1;x;    0;-;  409;-;   -1;x;   -1;x;   -1;x;    0;-;    0;-;    9;-;    3;-;   -1;x;    5;-
4807;5658;05;A;  46;050102; 7;s;02;  326;-;  303;-;   23;-;   14;-;  299;-;   -1;x;   -1;x;   -1;x;    1;-;    1;-;   17;-;    5;-;   -1;x;    3;-;  288;-;   -1;x;   -1;x;   -1;x;    0;-;    1;-;    4;-;    9;-;   -1;x;    1;-
4807;5658;05;A;  46;050102; 7;s;03;  245;-;  178;-;   17;-;    6;-;  225;-;   -1;x;   -1;x;   -1;x;    0;-;    0;-;   14;-;    3;-;   -1;x;    3;-;  168;-;   -1;x;   -1;x;   -1;x;    1;-;    1;-;    3;-;    2;-;   -1;x;    3;-
4807;5658;05;A;  46;050102; 7;s;04;  208;-;  157;-;   19;-;    6;-;  189;-;   -1;x;   -1;x;   -1;x;    0;-;    0;-;   15;-;    4;-;   -1;x;    0;-;  150;-;   -1;x;   -1;x;   -1;x;    1;-;    1;-;    2;-;    3;-;   -1;x;    0;-
4807;5658;05;A;  46;050102; 7;s;05;  195;-;  150;-;   14;-;    6;-;  181;-;   -1;x;   -1;x;   -1;x;    0;-;    0;-;   11;-;    3;-;   -1;x;    0;-;  142;-;   -1;x;   -1;x;   -1;x;    0;-;    0;-;    3;-;    3;-;   -1;x;    2;-
4807;5658;05;A;  46;050102; 7;s;06;  273;-;  247;-;   27;-;   10;-;  244;-;   -1;x;   -1;x;   -1;x;    0;-;    2;-;   18;-;    7;-;   -1;x;    2;-;  233;-;   -1;x;   -1;x;   -1;x;    1;-;    0;-;    6;-;    4;-;   -1;x;    3;-
4807;5658;05;A;  46;050102; 7;s;07;  263;-;  227;-;   25;-;   10;-;  237;-;   -1;x;   -1;x;   -1;x;    0;-;    0;-;   16;-;    9;-;   -1;x;    1;-;  212;-;   -1;x;   -1;x;   -1;x;    3;-;    1;-;    4;-;    5;-;   -1;x;    2;-
