TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4807;5658;05;A;  46;060101; 7;s;01;  750;s;  624;s;   11;s;   14;s;  736;s;   -1;x;   -1;x;   -1;x;    1;s;    1;s;    5;s;    5;s;   -1;x;    2;s;  601;s;   -1;x;   -1;x;   -1;x;    1;s;    1;s;    6;s;    7;s;   -1;x;    8;s
4807;5658;05;A;  46;060101; 7;s;02;  583;s;  453;s;    7;s;   11;s;  574;s;   -1;x;   -1;x;   -1;x;    1;s;    0;s;    2;s;    5;s;   -1;x;    1;s;  440;s;   -1;x;   -1;x;   -1;x;    0;s;    1;s;    5;s;    5;s;   -1;x;    2;s
4807;5658;05;A;  46;060101; 7;s;03;  401;s;  283;s;    4;s;    8;s;  396;s;   -1;x;   -1;x;   -1;x;    1;s;    0;s;    2;s;    2;s;   -1;x;    0;s;  273;s;   -1;x;   -1;x;   -1;x;    0;s;    1;s;    4;s;    3;s;   -1;x;    2;s
4807;5658;05;A;  46;060101; 7;s;04;  297;s;  197;s;    4;s;    8;s;  292;s;   -1;x;   -1;x;   -1;x;    0;s;    0;s;    2;s;    2;s;   -1;x;    1;s;  188;s;   -1;x;   -1;x;   -1;x;    0;s;    1;s;    3;s;    4;s;   -1;x;    1;s
4807;5658;05;A;  46;060101; 7;s;05;  246;s;  171;s;    4;s;    7;s;  241;s;   -1;x;   -1;x;   -1;x;    0;s;    0;s;    2;s;    2;s;   -1;x;    1;s;  162;s;   -1;x;   -1;x;   -1;x;    1;s;    1;s;    4;s;    2;s;   -1;x;    1;s
4807;5658;05;A;  46;060101; 7;s;06;  266;s;  222;s;    5;s;    6;s;  259;s;   -1;x;   -1;x;   -1;x;    1;s;    0;s;    2;s;    3;s;   -1;x;    1;s;  214;s;   -1;x;   -1;x;   -1;x;    1;s;    0;s;    3;s;    3;s;   -1;x;    1;s
4807;5658;05;A;  46;060101; 7;s;07;  285;s;  216;s;    9;s;   13;s;  275;s;   -1;x;   -1;x;   -1;x;    0;s;    1;s;    5;s;    3;s;   -1;x;    1;s;  199;s;   -1;x;   -1;x;   -1;x;    3;s;    1;s;    7;s;    5;s;   -1;x;    1;s
4807;5658;05;A;  46;060101; 7;s;08;  319;s;  232;s;   10;s;   16;s;  307;s;   -1;x;   -1;x;   -1;x;    2;s;    1;s;    6;s;    3;s;   -1;x;    0;s;  210;s;   -1;x;   -1;x;   -1;x;    5;s;    2;s;    9;s;    5;s;   -1;x;    1;s
4807;5658;05;A;  46;060101; 7;s;09;  518;s;  414;s;   16;s;   13;s;  501;s;   -1;x;   -1;x;   -1;x;    0;s;    2;s;   10;s;    4;s;   -1;x;    1;s;  397;s;   -1;x;   -1;x;   -1;x;    2;s;    1;s;    8;s;    4;s;   -1;x;    2;s
4807;5658;05;A;  46;060101; 7;s;10;  844;s;  773;s;   19;s;   19;s;  824;s;   -1;x;   -1;x;   -1;x;    1;s;    2;s;   12;s;    5;s;   -1;x;    0;s;  748;s;   -1;x;   -1;x;   -1;x;    2;s;    2;s;   11;s;    6;s;   -1;x;    4;s
