TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4807;5090;05;A;  59;220101; 6;s;01;  194;-;  177;-;    1;-;    1;-;  193;-;  181;-;   10;-;    2;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  176;-;  171;-;    4;-;    1;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;220101; 6;s;02;  366;-;  370;-;    0;-;    1;-;  366;-;  350;-;   15;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  369;-;  356;-;   12;-;    1;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;220101; 6;s;03;  284;-;  334;-;    4;-;    0;-;  280;-;  269;-;   11;-;    0;-;    0;-;    0;-;    1;-;    3;-;    3;-;    0;-;  334;-;  330;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;220101; 6;s;04;  213;-;  210;-;    2;-;    0;-;  210;-;  204;-;    6;-;    0;-;    1;-;    0;-;    1;-;    1;-;    1;-;    0;-;  210;-;  201;-;    9;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;220101; 6;s;05;  126;-;  129;-;    0;-;    1;-;  126;-;  121;-;    5;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  128;-;  122;-;    6;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;220101; 6;s;06;  105;-;  137;-;    2;-;    0;-;  103;-;   99;-;    3;-;    1;-;    0;-;    1;-;    1;-;    0;-;    0;-;    0;-;  137;-;  129;-;    8;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;220101; 6;s;07;   70;-;  111;-;    3;-;    1;-;   67;-;   66;-;    1;-;    0;-;    0;-;    0;-;    3;-;    0;-;    0;-;    0;-;  110;-;  106;-;    4;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;220101; 6;s;08;   62;-;   86;-;    2;-;    6;-;   60;-;   59;-;    1;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-;    0;-;   80;-;   77;-;    3;-;    0;-;    0;-;    2;-;    4;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;220101; 6;s;09;   92;-;   85;-;    2;-;    2;-;   89;-;   86;-;    2;-;    1;-;    1;-;    2;-;    0;-;    0;-;    0;-;    0;-;   82;-;   78;-;    4;-;    0;-;    1;-;    1;-;    1;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;220101; 6;s;10;  133;-;  157;-;    1;-;    0;-;  132;-;  125;-;    7;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  156;-;  144;-;   11;-;    1;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-
