TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4805;5016;05;A;  46;060101; 7;s;01;  124;-;  169;-;    0;-;    0;-;  123;-;  109;-;   14;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-;  169;-;  151;-;   18;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4805;5016;05;A;  46;060101; 7;s;02;  328;-;  361;-;    0;-;    3;-;  326;-;  299;-;   27;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    2;-;  358;-;  326;-;   32;-;    0;-;    0;-;    0;-;    0;-;    3;-;    3;-;    0;-
4805;5016;05;A;  46;060101; 7;s;03;  328;-;  408;-;    0;-;    2;-;  326;-;  291;-;   34;-;    1;-;    1;-;    0;-;    0;-;    0;-;    0;-;    1;-;  405;-;  376;-;   27;-;    2;-;    1;-;    0;-;    0;-;    2;-;    1;-;    0;-
4805;5016;05;A;  46;060101; 7;s;04;  231;-;  270;-;    1;-;    0;-;  228;-;  193;-;   34;-;    1;-;    0;-;    0;-;    1;-;    0;-;    0;-;    2;-;  269;-;  243;-;   26;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-
4805;5016;05;A;  46;060101; 7;s;05;  162;-;  221;-;    3;-;    3;-;  159;-;  144;-;   14;-;    1;-;    0;-;    2;-;    0;-;    1;-;    0;-;    0;-;  218;-;  198;-;   20;-;    0;-;    0;-;    2;-;    1;-;    0;-;    0;-;    0;-
4805;5016;05;A;  46;060101; 7;s;06;  170;-;  165;-;    0;-;    0;-;  168;-;  144;-;   24;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    1;-;  163;-;  145;-;   18;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    1;-
4805;5016;05;A;  46;060101; 7;s;07;  115;-;  137;-;    1;-;    1;-;  114;-;   98;-;   16;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  136;-;  125;-;   11;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
4805;5016;05;A;  46;060101; 7;s;08;   84;-;   89;-;    0;-;    3;-;   84;-;   67;-;   17;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;   86;-;   78;-;    7;-;    1;-;    0;-;    0;-;    1;-;    2;-;    1;-;    0;-
4805;5016;05;A;  46;060101; 7;s;09;  115;-;   79;-;    3;-;    0;-;  110;-;   95;-;   15;-;    0;-;    1;-;    3;-;    0;-;    0;-;    0;-;    1;-;   77;-;   65;-;   12;-;    0;-;    2;-;    0;-;    0;-;    0;-;    0;-;    0;-
4805;5016;05;A;  46;060101; 7;s;10;  189;-;  134;-;    6;-;    1;-;  179;-;  158;-;   21;-;    0;-;    1;-;    2;-;    2;-;    2;-;    2;-;    3;-;  132;-;  117;-;   15;-;    0;-;    0;-;    0;-;    0;-;    1;-;    0;-;    1;-
