TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4607;5637;05;A;  52;140101; 3;s;01;  595;s;  548;s;    6;s;    5;s;  581;s;  552;s;   27;s;    2;s;    0;s;    1;s;    3;s;    2;s;    1;s;    8;s;  539;s;  507;s;   31;s;    1;s;    2;s;    0;s;    2;s;    3;s;    2;s;    2;s
4607;5637;05;A;  52;140101; 3;s;02;  360;s;  371;s;    5;s;    7;s;  349;s;  330;s;   19;s;    0;s;    1;s;    1;s;    3;s;    1;s;    1;s;    5;s;  361;s;  334;s;   26;s;    1;s;    1;s;    0;s;    5;s;    2;s;    2;s;    2;s
4607;5637;05;A;  52;140101; 3;s;03;  230;s;  242;s;    5;s;    6;s;  222;s;  206;s;   16;s;    0;s;    1;s;    1;s;    2;s;    2;s;    2;s;    2;s;  235;s;  217;s;   18;s;    0;s;    0;s;    0;s;    4;s;    2;s;    1;s;    1;s
4607;5637;05;A;  52;140101; 3;s;04;  205;s;  351;s;    5;s;    4;s;  197;s;  183;s;   13;s;    1;s;    1;s;    0;s;    3;s;    2;s;    1;s;    2;s;  345;s;  317;s;   27;s;    1;s;    1;s;    0;s;    3;s;    1;s;    1;s;    1;s
4607;5637;05;A;  52;140101; 3;s;05;  301;s;  396;s;    5;s;    4;s;  292;s;  266;s;   25;s;    1;s;    1;s;    0;s;    4;s;    1;s;    1;s;    3;s;  390;s;  363;s;   27;s;    0;s;    1;s;    0;s;    2;s;    2;s;    1;s;    1;s
4607;5637;05;A;  52;140101; 3;s;06;  312;s;  485;s;    6;s;   10;s;  300;s;  273;s;   26;s;    1;s;    2;s;    2;s;    3;s;    1;s;    1;s;    4;s;  472;s;  435;s;   35;s;    2;s;    2;s;    1;s;    5;s;    4;s;    2;s;    1;s
4607;5637;05;A;  52;140101; 3;s;07;  319;s;  384;s;    8;s;   10;s;  304;s;  276;s;   26;s;    2;s;    2;s;    2;s;    4;s;    2;s;    1;s;    5;s;  369;s;  326;s;   41;s;    2;s;    4;s;    2;s;    5;s;    3;s;    2;s;    1;s
4607;5637;05;A;  52;140101; 3;s;08;  377;s;  457;s;   12;s;   10;s;  358;s;  323;s;   34;s;    1;s;    3;s;    2;s;    5;s;    5;s;    5;s;    4;s;  438;s;  378;s;   60;s;    0;s;    7;s;    1;s;    6;s;    3;s;    2;s;    2;s
4607;5637;05;A;  52;140101; 3;s;09;  552;s;  672;s;   13;s;   10;s;  533;s;  485;s;   46;s;    2;s;    4;s;    3;s;    8;s;    2;s;    1;s;    2;s;  654;s;  582;s;   71;s;    1;s;    5;s;    1;s;    5;s;    4;s;    3;s;    3;s
4607;5637;05;A;  52;140101; 3;s;10;  827;s; 1004;s;   15;s;   14;s;  803;s;  746;s;   53;s;    4;s;    3;s;    4;s;    6;s;    5;s;    4;s;    6;s;  978;s;  884;s;   93;s;    1;s;    9;s;    5;s;    5;s;    4;s;    4;s;    3;s
4607;5637;05;A;  52;140101; 3;s;11; 1146;s; 1212;s;   15;s;   10;s; 1113;s; 1041;s;   64;s;    8;s;    6;s;    3;s;    9;s;    3;s;    2;s;   12;s; 1195;s; 1104;s;   86;s;    5;s;    3;s;    1;s;    4;s;    5;s;    4;s;    4;s
4607;5637;05;A;  52;140101; 3;s;12; 1252;s; 1398;s;   14;s;   12;s; 1214;s; 1132;s;   73;s;    9;s;    5;s;    2;s;    8;s;    4;s;    3;s;   19;s; 1374;s; 1276;s;   91;s;    7;s;    7;s;    1;s;    5;s;    6;s;    5;s;    5;s
4607;5637;05;A;  52;140101; 3;s;13; 1405;s; 1640;s;   14;s;   14;s; 1358;s; 1272;s;   74;s;   12;s;    5;s;    1;s;    8;s;    5;s;    4;s;   28;s; 1612;s; 1503;s;   98;s;   11;s;    8;s;    2;s;    6;s;    6;s;    5;s;    6;s
4607;5637;05;A;  52;140101; 3;s;14; 1607;s; 1799;s;   14;s;   12;s; 1580;s; 1492;s;   78;s;   10;s;    6;s;    1;s;    8;s;    5;s;    4;s;    7;s; 1776;s; 1664;s;   98;s;   14;s;    7;s;    1;s;    5;s;    6;s;    4;s;    4;s
4607;5637;05;A;  52;140101; 3;s;15; 1788;s; 1825;s;   16;s;   12;s; 1753;s; 1668;s;   75;s;   10;s;    6;s;    3;s;    8;s;    5;s;    3;s;   13;s; 1799;s; 1693;s;   94;s;   12;s;    8;s;    1;s;    5;s;    6;s;    5;s;    6;s
4607;5637;05;A;  52;140101; 3;s;16; 1666;s; 1806;s;   15;s;   13;s; 1628;s; 1549;s;   71;s;    8;s;    7;s;    1;s;   10;s;    4;s;    3;s;   16;s; 1783;s; 1684;s;   86;s;   13;s;    5;s;    2;s;    5;s;    6;s;    5;s;    5;s
4607;5637;05;A;  52;140101; 3;s;17; 1562;s; 1700;s;   14;s;   14;s; 1535;s; 1452;s;   73;s;   10;s;    6;s;    2;s;    7;s;    5;s;    4;s;    7;s; 1674;s; 1579;s;   84;s;   11;s;    8;s;    2;s;    6;s;    6;s;    5;s;    4;s
4607;5637;05;A;  52;140101; 3;s;18; 1671;s; 1824;s;   16;s;   16;s; 1631;s; 1566;s;   62;s;    3;s;   10;s;    2;s;   10;s;    4;s;    3;s;   14;s; 1797;s; 1719;s;   67;s;   11;s;    5;s;    1;s;    7;s;    8;s;    6;s;    6;s
4607;5637;05;A;  52;140101; 3;s;19; 1606;s; 1788;s;   15;s;   16;s; 1576;s; 1507;s;   65;s;    4;s;    8;s;    3;s;    7;s;    5;s;    4;s;    7;s; 1761;s; 1683;s;   73;s;    5;s;    7;s;    1;s;    6;s;    9;s;    7;s;    4;s
4607;5637;05;A;  52;140101; 3;s;20; 1337;s; 1518;s;   18;s;   16;s; 1309;s; 1241;s;   64;s;    4;s;    4;s;    4;s;    7;s;    7;s;    5;s;    6;s; 1489;s; 1404;s;   81;s;    4;s;    8;s;    3;s;    6;s;    7;s;    6;s;    5;s
4607;5637;05;A;  52;140101; 3;s;21; 1050;s; 1208;s;   16;s;   17;s; 1024;s;  965;s;   55;s;    4;s;    4;s;    3;s;    8;s;    5;s;    5;s;    6;s; 1183;s; 1113;s;   68;s;    2;s;    5;s;    3;s;    3;s;   11;s;    9;s;    3;s
4607;5637;05;A;  52;140101; 3;s;22;  798;s;  980;s;   15;s;   16;s;  775;s;  728;s;   45;s;    2;s;    3;s;    5;s;    4;s;    6;s;    5;s;    5;s;  958;s;  893;s;   61;s;    4;s;    2;s;    1;s;    4;s;   11;s;   10;s;    4;s
4607;5637;05;A;  52;140101; 3;s;23;  673;s;  734;s;   23;s;   23;s;  646;s;  599;s;   45;s;    2;s;    1;s;    0;s;    5;s;   18;s;   12;s;    3;s;  706;s;  650;s;   54;s;    2;s;    2;s;    0;s;    3;s;   20;s;   16;s;    3;s
4607;5637;05;A;  52;140101; 3;s;24;  554;s;  425;s;   24;s;   20;s;  526;s;  491;s;   33;s;    2;s;    1;s;    0;s;    8;s;   16;s;   14;s;    3;s;  402;s;  364;s;   36;s;    2;s;    1;s;    1;s;    3;s;   16;s;   12;s;    2;s
4607;5637;05;A;  52;140102; 4;u;01;  385;s;  251;s;   29;s;   28;s;  352;s;  315;s;   36;s;    1;s;    2;s;    1;s;    5;s;   23;s;   12;s;    2;s;  221;s;  193;s;   27;s;    1;s;    1;s;    1;s;    5;s;   22;s;   13;s;    1;s
4607;5637;05;A;  52;140102; 4;u;02;  174;s;  151;s;   26;s;   30;s;  145;s;  125;s;   20;s;    0;s;    1;s;    1;s;    5;s;   20;s;   14;s;    2;s;  119;s;   95;s;   24;s;    0;s;    1;s;    0;s;    4;s;   26;s;   15;s;    1;s
4607;5637;05;A;  52;140102; 4;u;03;  126;s;  132;s;   26;s;   32;s;   96;s;   79;s;   17;s;    0;s;    1;s;    0;s;    5;s;   21;s;   15;s;    3;s;   99;s;   85;s;   14;s;    0;s;    1;s;    1;s;   10;s;   21;s;   12;s;    0;s
4607;5637;05;A;  52;140102; 4;u;04;  161;s;  340;s;   36;s;   42;s;  118;s;   98;s;   19;s;    1;s;    1;s;    0;s;   11;s;   25;s;   18;s;    6;s;  294;s;  244;s;   49;s;    1;s;    3;s;    0;s;   10;s;   32;s;   18;s;    1;s
4607;5637;05;A;  52;140102; 4;u;05;  353;s;  670;s;   52;s;   67;s;  297;s;  251;s;   46;s;    0;s;    1;s;    0;s;   19;s;   33;s;   24;s;    3;s;  599;s;  540;s;   58;s;    1;s;    1;s;    1;s;   25;s;   41;s;   25;s;    3;s
4607;5637;05;A;  52;140102; 4;u;06;  735;s; 1740;s;   80;s;  116;s;  650;s;  582;s;   65;s;    3;s;    2;s;    1;s;   32;s;   47;s;   32;s;    3;s; 1614;s; 1506;s;  101;s;    7;s;    5;s;    2;s;   35;s;   79;s;   51;s;    5;s
4607;5637;05;A;  52;140102; 4;u;07; 1690;s; 3305;s;  123;s;  166;s; 1551;s; 1422;s;  123;s;    6;s;    5;s;    2;s;   49;s;   72;s;   49;s;   11;s; 3124;s; 2893;s;  220;s;   11;s;   10;s;    3;s;   62;s;  101;s;   66;s;    5;s
4607;5637;05;A;  52;140102; 4;u;08; 2812;s; 3845;s;  149;s;  163;s; 2645;s; 2484;s;  157;s;    4;s;    8;s;    1;s;   66;s;   82;s;   57;s;   10;s; 3663;s; 3469;s;  186;s;    8;s;   14;s;    2;s;   75;s;   86;s;   56;s;    5;s
4607;5637;05;A;  52;140102; 4;u;09; 2979;s; 3600;s;  172;s;  162;s; 2785;s; 2616;s;  164;s;    5;s;   14;s;    4;s;   79;s;   89;s;   63;s;    8;s; 3419;s; 3255;s;  159;s;    5;s;   11;s;    4;s;   67;s;   91;s;   64;s;    8;s
4607;5637;05;A;  52;140102; 4;u;10; 2164;s; 2794;s;  184;s;  171;s; 1962;s; 1768;s;  191;s;    3;s;   12;s;    4;s;   82;s;   98;s;   70;s;    6;s; 2599;s; 2430;s;  165;s;    4;s;   12;s;    6;s;   63;s;  102;s;   66;s;   12;s
4607;5637;05;A;  52;140102; 4;u;11; 1956;s; 2269;s;  175;s;  175;s; 1760;s; 1568;s;  188;s;    4;s;   13;s;    4;s;   73;s;   98;s;   71;s;    8;s; 2075;s; 1863;s;  207;s;    5;s;   14;s;    5;s;   63;s;  107;s;   74;s;    5;s
4607;5637;05;A;  52;140102; 4;u;12; 1987;s; 2167;s;  169;s;  179;s; 1797;s; 1608;s;  185;s;    4;s;   12;s;    2;s;   67;s;  100;s;   69;s;    9;s; 1967;s; 1744;s;  217;s;    6;s;   15;s;    1;s;   68;s;  110;s;   79;s;    6;s
4607;5637;05;A;  52;140102; 4;u;13; 2221;s; 2245;s;  164;s;  169;s; 2033;s; 1819;s;  209;s;    5;s;   18;s;    2;s;   65;s;   97;s;   71;s;    6;s; 2058;s; 1856;s;  198;s;    4;s;   12;s;    1;s;   65;s;  103;s;   76;s;    6;s
