TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4807;5090;05;A;  59;190101; 2;s;01;  158;-;  199;-;    0;-;    0;-;  158;-;  152;-;    6;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  199;-;  193;-;    6;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;190101; 2;s;02;  401;-;  431;-;    0;-;    2;-;  400;-;  392;-;    6;-;    2;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;  428;-;  416;-;   12;-;    0;-;    1;-;    2;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;190101; 2;s;03;  377;-;  392;-;    0;-;    0;-;  377;-;  365;-;   11;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  392;-;  381;-;   11;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;190101; 2;s;04;  220;-;  225;-;    0;-;    0;-;  219;-;  211;-;    8;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;  225;-;  214;-;   11;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;190101; 2;s;05;  132;-;  176;-;    1;-;    1;-;  131;-;  122;-;    7;-;    2;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-;  175;-;  167;-;    7;-;    1;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;190101; 2;s;06;  103;-;  127;-;    0;-;    1;-;  103;-;  100;-;    3;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  126;-;  120;-;    6;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;190101; 2;s;07;   65;-;  105;-;    1;-;    2;-;   64;-;   60;-;    4;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;  103;-;   96;-;    7;-;    0;-;    0;-;    0;-;    0;-;    2;-;    2;-;    0;-
4807;5090;05;A;  59;190101; 2;s;08;   73;-;   85;-;    2;-;    8;-;   71;-;   68;-;    3;-;    0;-;    0;-;    1;-;    0;-;    1;-;    1;-;    0;-;   77;-;   75;-;    2;-;    0;-;    0;-;    4;-;    3;-;    1;-;    1;-;    0;-
4807;5090;05;A;  59;190101; 2;s;09;   74;-;   81;-;    0;-;    3;-;   74;-;   72;-;    2;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;   78;-;   74;-;    3;-;    1;-;    0;-;    0;-;    2;-;    1;-;    1;-;    0;-
4807;5090;05;A;  59;190101; 2;s;10;  118;-;  135;-;    1;-;    3;-;  117;-;  114;-;    1;-;    2;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;  132;-;  128;-;    4;-;    0;-;    0;-;    1;-;    2;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;190101; 2;s;11;  218;-;  243;-;    1;-;    4;-;  217;-;  205;-;   10;-;    2;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  239;-;  231;-;    8;-;    0;-;    0;-;    2;-;    0;-;    2;-;    2;-;    0;-
4807;5090;05;A;  59;190101; 2;s;12;  333;-;  381;-;    2;-;    8;-;  331;-;  318;-;   11;-;    2;-;    0;-;    1;-;    1;-;    0;-;    0;-;    0;-;  371;-;  354;-;   15;-;    2;-;    2;-;    6;-;    0;-;    2;-;    2;-;    0;-
4807;5090;05;A;  59;190101; 2;s;13;  578;-;  633;-;    4;-;    5;-;  571;-;  554;-;   14;-;    3;-;    3;-;    1;-;    2;-;    1;-;    1;-;    0;-;  627;-;  606;-;   21;-;    0;-;    1;-;    3;-;    1;-;    1;-;    1;-;    0;-
4807;5090;05;A;  59;190101; 2;s;14;  674;-;  671;-;    9;-;    3;-;  664;-;  643;-;   19;-;    2;-;    1;-;    3;-;    3;-;    3;-;    3;-;    0;-;  665;-;  638;-;   27;-;    0;-;    3;-;    0;-;    2;-;    1;-;    1;-;    0;-
4807;5090;05;A;  59;190101; 2;s;15;  717;-;  777;-;    2;-;    3;-;  715;-;  692;-;   22;-;    1;-;    0;-;    1;-;    1;-;    0;-;    0;-;    0;-;  772;-;  753;-;   18;-;    1;-;    2;-;    3;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;190101; 2;s;16;  756;-;  815;-;    4;-;   10;-;  750;-;  728;-;   22;-;    0;-;    2;-;    1;-;    1;-;    2;-;    1;-;    0;-;  803;-;  767;-;   35;-;    1;-;    2;-;    1;-;    2;-;    7;-;    5;-;    0;-
4807;5090;05;A;  59;190101; 2;s;17;  690;-;  754;-;    2;-;    7;-;  686;-;  667;-;   17;-;    2;-;    2;-;    1;-;    1;-;    0;-;    0;-;    0;-;  742;-;  704;-;   35;-;    3;-;    5;-;    2;-;    2;-;    3;-;    3;-;    0;-
4807;5090;05;A;  59;190101; 2;s;18;  709;-;  723;-;    3;-;    5;-;  701;-;  678;-;   20;-;    3;-;    5;-;    2;-;    1;-;    0;-;    0;-;    0;-;  717;-;  698;-;   17;-;    2;-;    1;-;    3;-;    2;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;190101; 2;s;19;  589;-;  596;-;    9;-;    6;-;  577;-;  560;-;   17;-;    0;-;    3;-;    1;-;    6;-;    2;-;    2;-;    0;-;  587;-;  564;-;   23;-;    0;-;    3;-;    0;-;    3;-;    3;-;    3;-;    0;-
4807;5090;05;A;  59;190101; 2;s;20;  494;-;  497;-;    6;-;    8;-;  486;-;  477;-;    9;-;    0;-;    2;-;    4;-;    2;-;    0;-;    0;-;    0;-;  486;-;  475;-;   10;-;    1;-;    3;-;    3;-;    1;-;    4;-;    4;-;    0;-
4807;5090;05;A;  59;190101; 2;s;21;  340;-;  359;-;    4;-;    7;-;  336;-;  327;-;    8;-;    1;-;    0;-;    2;-;    1;-;    1;-;    1;-;    0;-;  351;-;  344;-;    7;-;    0;-;    1;-;    1;-;    1;-;    5;-;    5;-;    0;-
4807;5090;05;A;  59;190101; 2;s;22;  261;-;  290;-;    4;-;    8;-;  256;-;  249;-;    7;-;    0;-;    1;-;    2;-;    1;-;    1;-;    1;-;    0;-;  282;-;  274;-;    7;-;    1;-;    0;-;    6;-;    0;-;    2;-;    1;-;    0;-
4807;5090;05;A;  59;190101; 2;s;23;  190;-;  189;-;    4;-;    5;-;  183;-;  175;-;    7;-;    1;-;    3;-;    0;-;    3;-;    1;-;    1;-;    0;-;  184;-;  172;-;   11;-;    1;-;    0;-;    1;-;    0;-;    4;-;    4;-;    0;-
4807;5090;05;A;  59;190101; 2;s;24;  125;-;  145;-;    4;-;    2;-;  118;-;  110;-;    7;-;    1;-;    3;-;    0;-;    1;-;    3;-;    3;-;    0;-;  143;-;  132;-;   11;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    0;-
4807;5090;05;A;  59;190102; 3;u;01;   76;-;   75;-;    1;-;    6;-;   74;-;   69;-;    5;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-;    0;-;   69;-;   62;-;    7;-;    0;-;    0;-;    0;-;    2;-;    4;-;    4;-;    0;-
4807;5090;05;A;  59;190102; 3;u;02;   52;-;   64;-;    0;-;   10;-;   51;-;   43;-;    6;-;    2;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;   54;-;   45;-;    9;-;    0;-;    0;-;    2;-;    1;-;    7;-;    5;-;    0;-
4807;5090;05;A;  59;190102; 3;u;03;   40;-;   66;-;    5;-;   13;-;   34;-;   25;-;    8;-;    1;-;    1;-;    0;-;    3;-;    2;-;    1;-;    0;-;   52;-;   35;-;   17;-;    0;-;    1;-;    0;-;    2;-;   11;-;    6;-;    0;-
