TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4607;5065;05;A;   3;230101; 7;s;01;  262;-;  293;-;    6;-;    6;-;  256;-;  251;-;    5;-;    0;-;    0;-;    0;-;    2;-;    4;-;    4;-;    0;-;  287;-;  273;-;   14;-;    0;-;    0;-;    0;-;    1;-;    5;-;    5;-;    0;-
4607;5065;05;A;   3;230101; 7;s;02; 1014;-;  907;-;    8;-;    8;-; 1003;-;  978;-;   25;-;    0;-;    3;-;    0;-;    3;-;    5;-;    5;-;    0;-;  899;-;  876;-;   23;-;    0;-;    0;-;    0;-;    0;-;    8;-;    8;-;    0;-
4607;5065;05;A;   3;230101; 7;s;03;  942;-;  944;-;   11;-;    9;-;  930;-;  905;-;   25;-;    0;-;    1;-;    0;-;    3;-;    8;-;    8;-;    0;-;  934;-;  904;-;   30;-;    0;-;    1;-;    0;-;    1;-;    8;-;    7;-;    0;-
4607;5065;05;A;   3;230101; 7;s;04;  651;-;  715;-;    9;-;   19;-;  642;-;  622;-;   20;-;    0;-;    0;-;    2;-;    2;-;    5;-;    5;-;    0;-;  695;-;  663;-;   32;-;    0;-;    1;-;    1;-;    2;-;   16;-;   12;-;    0;-
4607;5065;05;A;   3;230101; 7;s;05;  396;-;  510;-;   10;-;    7;-;  385;-;  376;-;    9;-;    0;-;    1;-;    0;-;    0;-;   10;-;    9;-;    0;-;  502;-;  478;-;   24;-;    0;-;    1;-;    0;-;    1;-;    6;-;    6;-;    0;-
4607;5065;05;A;   3;230101; 7;s;06;  299;-;  431;-;   14;-;   11;-;  285;-;  273;-;   12;-;    0;-;    0;-;    0;-;    2;-;   12;-;   10;-;    0;-;  419;-;  391;-;   28;-;    0;-;    1;-;    0;-;    2;-;    9;-;    8;-;    0;-
4607;5065;05;A;   3;230101; 7;s;07;  263;-;  442;-;   16;-;   20;-;  246;-;  234;-;   11;-;    1;-;    1;-;    0;-;    2;-;   14;-;   13;-;    0;-;  420;-;  382;-;   38;-;    0;-;    2;-;    2;-;    1;-;   17;-;   13;-;    0;-
4607;5065;05;A;   3;230101; 7;s;08;  221;-;  435;-;   14;-;   18;-;  207;-;  194;-;   13;-;    0;-;    0;-;    0;-;    0;-;   14;-;   14;-;    0;-;  417;-;  387;-;   30;-;    0;-;    0;-;    0;-;    3;-;   15;-;   13;-;    0;-
4607;5065;05;A;   3;230101; 7;s;09;  742;s;  627;-;   18;s;   15;-;  712;s;  647;s;   65;s;    0;s;   12;s;    1;s;    7;s;   10;s;    9;s;    0;s;  609;-;  566;-;   42;-;    1;-;    3;-;    0;-;    1;-;   14;-;   13;-;    0;-
4607;5065;05;A;   3;230101; 7;s;10;  360;-;  842;-;   14;-;   26;-;  345;-;  321;-;   24;-;    0;-;    1;-;    1;-;    2;-;   11;-;   10;-;    0;-;  810;-;  753;-;   57;-;    0;-;    6;-;    1;-;    8;-;   17;-;   14;-;    0;-
4607;5065;05;A;   3;230101; 7;s;11;  728;-; 1310;-;   14;-;   27;-;  708;-;  667;-;   41;-;    0;-;    6;-;    3;-;    3;-;    8;-;    7;-;    0;-; 1281;-; 1209;-;   72;-;    0;-;    2;-;    6;-;    5;-;   16;-;   16;-;    0;-
4607;5065;05;A;   3;230101; 7;s;12; 1337;-; 2193;-;   26;-;   41;-; 1303;-; 1242;-;   59;-;    2;-;    8;-;    2;-;   11;-;   13;-;   13;-;    0;-; 2140;-; 2032;-;  107;-;    1;-;   12;-;    3;-;   20;-;   18;-;   14;-;    0;-
4607;5065;05;A;   3;230101; 7;s;13; 2221;-; 3048;-;   29;-;   31;-; 2179;-; 2071;-;  107;-;    1;-;   13;-;    1;-;   14;-;   14;-;   12;-;    0;-; 2986;-; 2841;-;  143;-;    2;-;   31;-;    1;-;   19;-;   11;-;    9;-;    0;-
4607;5065;05;A;   3;230101; 7;s;14; 2902;-; 3731;-;   40;-;   44;-; 2848;-; 2708;-;  140;-;    0;-;   14;-;    0;-;   21;-;   19;-;   18;-;    0;-; 3651;-; 3463;-;  184;-;    4;-;   36;-;    0;-;   26;-;   18;-;   13;-;    0;-
4607;5065;05;A;   3;230101; 7;s;15; 3165;-; 4014;-;   50;-;   48;-; 3108;-; 2968;-;  138;-;    2;-;    7;-;    0;-;   26;-;   24;-;   21;-;    0;-; 3940;-; 3746;-;  187;-;    7;-;   26;-;    0;-;   28;-;   20;-;   14;-;    0;-
4607;5065;05;A;   3;230101; 7;s;16; 3291;-; 3786;-;   32;-;   48;-; 3246;-; 3071;-;  170;-;    5;-;   13;-;    2;-;   15;-;   15;-;   14;-;    0;-; 3719;-; 3524;-;  191;-;    4;-;   19;-;    2;-;   21;-;   25;-;   22;-;    0;-
4607;5065;05;A;   3;230101; 7;s;17; 3164;-; 3472;-;   40;-;   40;-; 3110;-; 2953;-;  153;-;    4;-;   14;-;    1;-;   22;-;   17;-;   17;-;    0;-; 3413;-; 3267;-;  144;-;    2;-;   19;-;    0;-;   19;-;   21;-;   18;-;    0;-
4607;5065;05;A;   3;230101; 7;s;18; 2831;-; 2948;-;   23;-;   37;-; 2794;-; 2652;-;  141;-;    1;-;   14;-;    0;-;   15;-;    8;-;    8;-;    0;-; 2896;-; 2782;-;  112;-;    2;-;   15;-;    1;-;   17;-;   19;-;   17;-;    0;-
4607;5065;05;A;   3;230101; 7;s;19; 2604;-; 2343;-;   31;-;   46;-; 2556;-; 2436;-;  118;-;    2;-;   17;-;    2;-;   14;-;   15;-;   15;-;    0;-; 2286;-; 2178;-;  108;-;    0;-;   11;-;    1;-;   18;-;   27;-;   22;-;    0;-
4607;5065;05;A;   3;230101; 7;s;20; 2134;-; 1963;-;   30;-;   32;-; 2097;-; 1998;-;   98;-;    1;-;    7;-;    3;-;   13;-;   14;-;   11;-;    0;-; 1921;-; 1846;-;   75;-;    0;-;   10;-;    4;-;    6;-;   22;-;   17;-;    0;-
4607;5065;05;A;   3;230101; 7;s;21; 1771;-; 1658;-;   25;-;   42;-; 1737;-; 1644;-;   92;-;    1;-;    9;-;    2;-;    8;-;   15;-;   13;-;    0;-; 1613;-; 1525;-;   86;-;    2;-;    3;-;    6;-;   10;-;   26;-;   25;-;    0;-
4607;5065;05;A;   3;230101; 7;s;22; 1269;-; 1189;-;   30;-;   52;-; 1235;-; 1173;-;   62;-;    0;-;    4;-;    0;-;    9;-;   21;-;   19;-;    0;-; 1133;-; 1085;-;   48;-;    0;-;    4;-;    9;-;   12;-;   31;-;   22;-;    0;-
4607;5065;05;A;   3;230101; 7;s;23;  897;-;  808;-;   27;-;   77;-;  864;-;  804;-;   60;-;    0;-;    6;-;    0;-;    6;-;   21;-;   19;-;    0;-;  725;-;  680;-;   45;-;    0;-;    6;-;    0;-;    6;-;   71;-;   55;-;    0;-
4607;5065;05;A;   3;230101; 7;s;24;  585;-;  565;-;   33;-;   71;-;  549;-;  508;-;   41;-;    0;-;    3;-;    0;-;    9;-;   24;-;   23;-;    0;-;  491;-;  452;-;   39;-;    0;-;    3;-;    0;-;   13;-;   58;-;   45;-;    0;-
4607;5065;05;A;   3;230102; 1;u;01;  478;s;  413;-;   39;s;   66;-;  436;s;  394;s;   42;s;    0;s;    3;s;    1;s;    7;s;   31;s;   25;s;    0;s;  347;-;  315;-;   31;-;    1;-;    0;-;    0;-;   11;-;   55;-;   42;-;    0;-
4607;5065;05;A;   3;230102; 1;u;02;  268;-;  307;-;   43;-;   53;-;  222;-;  213;-;    9;-;    0;-;    3;-;    0;-;    8;-;   35;-;   26;-;    0;-;  251;-;  220;-;   31;-;    0;-;    3;-;    1;-;   10;-;   42;-;   33;-;    0;-
4607;5065;05;A;   3;230102; 1;u;03;  214;-;  265;-;   52;-;   68;-;  162;-;  147;-;   15;-;    0;-;    0;-;    0;-;    6;-;   46;-;   34;-;    0;-;  195;-;  174;-;   21;-;    0;-;    2;-;    0;-;   12;-;   56;-;   43;-;    0;-
4607;5065;05;A;   3;230102; 1;u;04;  193;-;  445;-;   60;-;  126;-;  132;-;  123;-;    9;-;    0;-;    1;-;    0;-;   10;-;   50;-;   37;-;    0;-;  316;-;  271;-;   45;-;    0;-;    3;-;    0;-;   30;-;   96;-;   83;-;    0;-
4607;5065;05;A;   3;230102; 1;u;05;  328;-;  962;-;  108;-;  221;-;  216;-;  177;-;   39;-;    0;-;    4;-;    1;-;   14;-;   93;-;   79;-;    0;-;  735;-;  650;-;   85;-;    0;-;    6;-;    0;-;   61;-;  160;-;  128;-;    0;-
4607;5065;05;A;   3;230102; 1;u;06;  787;-; 2272;-;  184;-;  330;-;  598;-;  542;-;   55;-;    1;-;    5;-;    2;-;   44;-;  138;-;  119;-;    0;-; 1934;-; 1718;-;  215;-;    1;-;    8;-;    2;-;  111;-;  217;-;  168;-;    0;-
4607;5065;05;A;   3;230102; 1;u;07; 1558;-; 2996;-;  270;-;  340;-; 1275;-; 1147;-;  127;-;    1;-;   13;-;    1;-;   67;-;  202;-;  166;-;    0;-; 2638;-; 2268;-;  369;-;    1;-;   18;-;    1;-;  101;-;  238;-;  199;-;    0;-
4607;5065;05;A;   3;230102; 1;u;08; 2284;-; 2869;-;  309;-;  308;-; 1966;-; 1750;-;  216;-;    0;-;    9;-;    1;-;   87;-;  221;-;  191;-;    0;-; 2546;-; 2188;-;  358;-;    0;-;   15;-;    2;-;   80;-;  226;-;  198;-;    0;-
4607;5065;05;A;   3;230102; 1;u;09; 2056;-; 2786;-;  320;-;  371;-; 1721;-; 1546;-;  174;-;    1;-;   15;-;    1;-;  101;-;  218;-;  187;-;    0;-; 2396;-; 2036;-;  359;-;    1;-;   19;-;    2;-;   99;-;  270;-;  223;-;    0;-
4607;5065;05;A;   3;230102; 1;u;10; 1985;-; 2604;-;  309;-;  387;-; 1666;-; 1474;-;  191;-;    1;-;   10;-;    1;-;   98;-;  210;-;  186;-;    0;-; 2193;-; 1888;-;  305;-;    0;-;   24;-;    1;-;   83;-;  303;-;  254;-;    0;-
4607;5065;05;A;   3;230102; 1;u;11; 2406;-; 2861;-;  326;-;  401;-; 2068;-; 1839;-;  229;-;    0;-;   12;-;    0;-;   98;-;  228;-;  184;-;    0;-; 2426;-; 2148;-;  278;-;    0;-;   34;-;    3;-;  101;-;  297;-;  260;-;    0;-
4607;5065;05;A;   3;230102; 1;u;12; 2950;-; 3142;-;  382;-;  368;-; 2548;-; 2283;-;  265;-;    0;-;   20;-;    2;-;  118;-;  262;-;  229;-;    0;-; 2752;-; 2476;-;  275;-;    1;-;   22;-;    2;-;  104;-;  262;-;  215;-;    0;-
4607;5065;05;A;   3;230102; 1;u;13; 3269;-; 3469;-;  375;-;  374;-; 2857;-; 2566;-;  290;-;    1;-;   37;-;    4;-;  128;-;  243;-;  210;-;    0;-; 3060;-; 2791;-;  266;-;    3;-;   35;-;    0;-;   92;-;  282;-;  235;-;    0;-
4607;5065;05;A;   3;230102; 1;u;14; 3319;-; 3731;-;  298;-;  380;-; 2997;-; 2703;-;  294;-;    0;-;   24;-;    2;-;   91;-;  205;-;  179;-;    0;-; 3323;-; 3041;-;  282;-;    0;-;   28;-;    0;-;   83;-;  297;-;  258;-;    0;-
4607;5065;05;A;   3;230102; 1;u;15; 3600;-; 3605;-;  301;-;  331;-; 3271;-; 2935;-;  334;-;    2;-;   28;-;    3;-;   85;-;  213;-;  177;-;    0;-; 3234;-; 2958;-;  275;-;    1;-;   40;-;    2;-;   60;-;  269;-;  227;-;    0;-
4607;5065;05;A;   3;230102; 1;u;16; 3685;-; 3624;-;  263;-;  313;-; 3402;-; 3073;-;  328;-;    1;-;   20;-;    8;-;   65;-;  190;-;  168;-;    0;-; 3295;-; 2987;-;  307;-;    1;-;   16;-;    0;-;   64;-;  249;-;  207;-;    0;-
4607;5065;05;A;   3;230102; 1;u;17; 3862;-; 3548;-;  206;-;  296;-; 3637;-; 3319;-;  318;-;    0;-;   19;-;    5;-;   68;-;  133;-;  114;-;    0;-; 3229;-; 2978;-;  249;-;    2;-;   23;-;    2;-;   60;-;  234;-;  191;-;    0;-
4607;5065;05;A;   3;230102; 1;u;18; 3237;-; 3287;-;  159;-;  244;-; 3057;-; 2826;-;  230;-;    1;-;   21;-;    7;-;   38;-;  114;-;   99;-;    0;-; 3031;-; 2851;-;  179;-;    1;-;   12;-;    2;-;   36;-;  206;-;  185;-;    0;-
4607;5065;05;A;   3;230102; 1;u;19; 2634;-; 2624;-;  139;-;  215;-; 2479;-; 2296;-;  182;-;    1;-;   16;-;    3;-;   33;-;  103;-;   93;-;    0;-; 2386;-; 2196;-;  188;-;    2;-;   23;-;    3;-;   38;-;  174;-;  133;-;    0;-
4607;5065;05;A;   3;230102; 1;u;20; 2212;-; 1880;-;  122;-;  216;-; 2072;-; 1910;-;  159;-;    3;-;   18;-;    2;-;   37;-;   83;-;   66;-;    0;-; 1651;-; 1533;-;  117;-;    1;-;   13;-;    0;-;   31;-;  185;-;  132;-;    0;-
4607;5065;05;A;   3;230102; 1;u;21; 1747;-; 1435;-;  119;-;  176;-; 1619;-; 1481;-;  137;-;    1;-;    9;-;    3;-;   23;-;   93;-;   77;-;    0;-; 1256;-; 1151;-;  105;-;    0;-;    3;-;    5;-;   25;-;  146;-;  103;-;    0;-
4607;5065;05;A;   3;230102; 1;u;22; 1358;-; 1131;-;  101;-;  185;-; 1251;-; 1158;-;   93;-;    0;-;    6;-;    1;-;   30;-;   70;-;   51;-;    0;-;  945;-;  860;-;   85;-;    0;-;    1;-;    2;-;   23;-;  160;-;  111;-;    0;-
4607;5065;05;A;   3;230102; 1;u;23; 1224;-;  829;-;  114;-;  138;-; 1102;-; 1022;-;   80;-;    0;-;    8;-;    4;-;   25;-;   85;-;   55;-;    0;-;  687;-;  627;-;   60;-;    0;-;    4;-;    3;-;   18;-;  117;-;   89;-;    0;-
4607;5065;05;A;   3;230102; 1;u;24;  709;-;  499;-;   89;-;   91;-;  613;-;  553;-;   60;-;    0;-;    7;-;    2;-;   17;-;   70;-;   49;-;    0;-;  405;-;  366;-;   38;-;    1;-;    3;-;    0;-;   12;-;   79;-;   56;-;    0;-
4607;5065;05;A;   3;230103; 2;u;01;  434;-;  387;-;   82;-;  102;-;  350;-;  328;-;   22;-;    0;-;    2;-;    4;-;    8;-;   70;-;   50;-;    0;-;  285;-;  256;-;   29;-;    0;-;    0;-;    0;-;   14;-;   88;-;   65;-;    0;-
4607;5065;05;A;   3;230103; 2;u;02;  299;-;  255;-;   87;-;   80;-;  211;-;  180;-;   31;-;    0;-;    1;-;    1;-;   10;-;   76;-;   56;-;    0;-;  175;-;  153;-;   22;-;    0;-;    0;-;    0;-;   16;-;   64;-;   50;-;    0;-
4607;5065;05;A;   3;230103; 2;u;03;  294;-;  256;-;  139;-;  109;-;  153;-;  102;-;   51;-;    0;-;    2;-;    1;-;   19;-;  119;-;   73;-;    0;-;  146;-;  125;-;   21;-;    0;-;    1;-;    1;-;   23;-;   85;-;   65;-;    0;-
