TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4907;5007;05;A;  59;080101; 2;s;01;  126;-;   91;-;    0;-;    0;-;  126;-;  123;-;    3;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;   91;-;   88;-;    3;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;080101; 2;s;02;  293;-;  254;-;    1;-;    0;-;  292;-;  281;-;   11;-;    0;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;  253;-;  245;-;    7;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;080101; 2;s;03;  330;-;  255;-;    2;-;    1;-;  327;-;  322;-;    5;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    1;-;  253;-;  248;-;    4;-;    1;-;    0;-;    0;-;    1;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;080101; 2;s;04;  257;-;  231;-;    0;-;    0;-;  257;-;  248;-;    9;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  230;-;  222;-;    8;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;080101; 2;s;05;  173;-;  171;-;    1;-;    1;-;  171;-;  167;-;    4;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-;    0;-;  170;-;  164;-;    6;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;080101; 2;s;06;  154;-;  147;-;    2;-;    2;-;  152;-;  150;-;    2;-;    0;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-;  144;-;  140;-;    4;-;    0;-;    0;-;    0;-;    2;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;080101; 2;s;07;   85;-;   92;-;    1;-;    1;-;   84;-;   79;-;    5;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;   90;-;   84;-;    6;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;080101; 2;s;08;   74;-;   72;-;    1;-;    2;-;   73;-;   71;-;    2;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-;   70;-;   68;-;    2;-;    0;-;    0;-;    1;-;    0;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;080101; 2;s;09;   68;-;   90;-;    1;-;    4;-;   67;-;   62;-;    5;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;   86;-;   74;-;   12;-;    0;-;    0;-;    3;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;080101; 2;s;10;   74;-;  117;-;    1;-;    2;-;   73;-;   71;-;    2;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-;  115;-;  109;-;    6;-;    0;-;    0;-;    1;-;    0;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;080101; 2;s;11;  142;-;  202;-;    3;-;    1;-;  138;-;  132;-;    6;-;    0;-;    1;-;    0;-;    0;-;    3;-;    3;-;    0;-;  200;-;  186;-;   14;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;080101; 2;s;12;  256;-;  385;-;    2;-;    0;-;  253;-;  241;-;   12;-;    0;-;    0;-;    1;-;    1;-;    0;-;    0;-;    1;-;  382;-;  361;-;   20;-;    1;-;    1;-;    0;-;    0;-;    0;-;    0;-;    2;-
4907;5007;05;A;  59;080101; 2;s;13;  468;-;  624;-;    4;-;    3;-;  462;-;  442;-;   16;-;    4;-;    0;-;    0;-;    2;-;    2;-;    1;-;    2;-;  617;-;  590;-;   25;-;    2;-;    2;-;    1;-;    2;-;    0;-;    0;-;    2;-
4907;5007;05;A;  59;080101; 2;s;14;  715;-;  704;-;    5;-;    5;-;  707;-;  678;-;   28;-;    1;-;    2;-;    1;-;    1;-;    3;-;    1;-;    1;-;  697;-;  663;-;   30;-;    4;-;    0;-;    1;-;    4;-;    0;-;    0;-;    2;-
4907;5007;05;A;  59;080101; 2;s;15;  913;-;  794;-;    4;-;    3;-;  906;-;  852;-;   51;-;    3;-;    2;-;    1;-;    2;-;    1;-;    1;-;    1;-;  787;-;  769;-;   14;-;    4;-;    3;-;    1;-;    1;-;    1;-;    0;-;    1;-
4907;5007;05;A;  59;080101; 2;s;16;  852;-;  749;-;   13;-;    5;-;  833;-;  794;-;   35;-;    4;-;    3;-;    1;-;   10;-;    2;-;    2;-;    3;-;  742;-;  712;-;   26;-;    4;-;    0;-;    1;-;    4;-;    0;-;    0;-;    2;-
4907;5007;05;A;  59;080101; 2;s;17;  874;-;  700;-;    6;-;    9;-;  861;-;  820;-;   37;-;    4;-;    3;-;    0;-;    4;-;    2;-;    2;-;    4;-;  687;-;  653;-;   33;-;    1;-;    2;-;    1;-;    4;-;    4;-;    3;-;    2;-
4907;5007;05;A;  59;080101; 2;s;18;  889;-;  594;-;    7;-;    2;-;  870;-;  841;-;   26;-;    3;-;    6;-;    1;-;    3;-;    3;-;    2;-;    6;-;  591;-;  575;-;   14;-;    2;-;    1;-;    0;-;    1;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;080101; 2;s;19;  774;-;  508;-;    5;-;    4;-;  764;-;  731;-;   33;-;    0;-;    3;-;    0;-;    4;-;    1;-;    1;-;    2;-;  502;-;  480;-;   22;-;    0;-;    1;-;    0;-;    2;-;    2;-;    1;-;    1;-
4907;5007;05;A;  59;080101; 2;s;20;  525;-;  376;-;    3;-;    8;-;  521;-;  491;-;   29;-;    1;-;    1;-;    1;-;    1;-;    1;-;    1;-;    0;-;  364;-;  346;-;   18;-;    0;-;    0;-;    0;-;    5;-;    3;-;    3;-;    4;-
4907;5007;05;A;  59;080101; 2;s;21;  351;-;  327;-;    6;-;    2;-;  344;-;  328;-;   15;-;    1;-;    1;-;    0;-;    3;-;    3;-;    2;-;    0;-;  324;-;  316;-;    8;-;    0;-;    0;-;    1;-;    1;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;080101; 2;s;22;  340;-;  240;-;    5;-;    6;-;  334;-;  318;-;   15;-;    1;-;    1;-;    1;-;    3;-;    1;-;    1;-;    0;-;  234;-;  221;-;   13;-;    0;-;    0;-;    0;-;    1;-;    5;-;    4;-;    0;-
4907;5007;05;A;  59;080101; 2;s;23;  250;-;  164;-;    3;-;   15;-;  245;-;  233;-;   10;-;    2;-;    1;-;    1;-;    0;-;    2;-;    2;-;    1;-;  149;-;  139;-;   10;-;    0;-;    0;-;    0;-;    2;-;   13;-;    7;-;    0;-
4907;5007;05;A;  59;080101; 2;s;24;  146;-;  100;-;    3;-;   10;-;  143;-;  138;-;    5;-;    0;-;    0;-;    0;-;    1;-;    2;-;    2;-;    0;-;   89;-;   85;-;    4;-;    0;-;    0;-;    0;-;    0;-;   10;-;    7;-;    1;-
4907;5007;05;A;  59;080102; 3;u;01;   68;-;   61;-;   11;-;   10;-;   57;-;   55;-;    2;-;    0;-;    0;-;    0;-;    3;-;    8;-;    6;-;    0;-;   51;-;   47;-;    4;-;    0;-;    0;-;    0;-;    4;-;    6;-;    5;-;    0;-
4907;5007;05;A;  59;080102; 3;u;02;   48;-;   59;-;    3;-;   11;-;   45;-;   37;-;    8;-;    0;-;    0;-;    0;-;    1;-;    2;-;    2;-;    0;-;   48;-;   42;-;    6;-;    0;-;    0;-;    0;-;    3;-;    8;-;    6;-;    0;-
4907;5007;05;A;  59;080102; 3;u;03;   42;-;   48;-;    5;-;   16;-;   37;-;   34;-;    3;-;    0;-;    0;-;    0;-;    2;-;    3;-;    2;-;    0;-;   32;-;   28;-;    3;-;    1;-;    0;-;    0;-;    7;-;    9;-;    8;-;    0;-
4907;5007;05;A;  59;080102; 3;u;04;   59;-;   78;-;   10;-;   26;-;   47;-;   43;-;    4;-;    0;-;    0;-;    0;-;    7;-;    3;-;    3;-;    2;-;   49;-;   46;-;    3;-;    0;-;    2;-;    0;-;   10;-;   16;-;   14;-;    1;-
4907;5007;05;A;  59;080102; 3;u;05;   91;-;  182;-;   22;-;   41;-;   69;-;   64;-;    5;-;    0;-;    0;-;    0;-;   10;-;   12;-;   10;-;    0;-;  141;-;  129;-;   12;-;    0;-;    0;-;    0;-;   17;-;   24;-;   23;-;    0;-
4907;5007;05;A;  59;080102; 3;u;06;  306;-;  544;-;   54;-;   51;-;  251;-;  231;-;   20;-;    0;-;    1;-;    1;-;   23;-;   30;-;   19;-;    0;-;  492;-;  466;-;   23;-;    3;-;    0;-;    1;-;   22;-;   28;-;   23;-;    1;-
4907;5007;05;A;  59;080102; 3;u;07;  789;-; 1245;-;   85;-;  107;-;  696;-;  659;-;   32;-;    5;-;    3;-;    2;-;   39;-;   44;-;   34;-;    5;-; 1135;-; 1083;-;   46;-;    6;-;    0;-;    2;-;   49;-;   56;-;   44;-;    3;-
4907;5007;05;A;  59;080102; 3;u;08; 1475;-; 1573;-;  107;-;   98;-; 1358;-; 1296;-;   62;-;    0;-;    3;-;    0;-;   43;-;   64;-;   51;-;    7;-; 1469;-; 1406;-;   59;-;    4;-;    5;-;    0;-;   54;-;   44;-;   31;-;    1;-
4907;5007;05;A;  59;080102; 3;u;09; 1475;-; 1341;-;  103;-;  132;-; 1366;-; 1302;-;   62;-;    2;-;    2;-;    2;-;   44;-;   57;-;   41;-;    4;-; 1198;-; 1133;-;   65;-;    0;-;    8;-;    3;-;   69;-;   60;-;   44;-;    3;-
