TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4907;5007;05;A;  59;030101; 3;s;01;  101;-;   91;-;    0;-;    0;-;  101;-;   95;-;    6;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;   91;-;   88;-;    3;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;030101; 3;s;02;  257;-;  244;-;    1;-;    0;-;  256;-;  246;-;   10;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  244;-;  236;-;    8;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;030101; 3;s;03;  287;-;  260;-;    1;-;    1;-;  285;-;  275;-;   10;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    1;-;  259;-;  252;-;    7;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;030101; 3;s;04;  200;-;  216;-;    0;-;    1;-;  200;-;  191;-;    9;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  214;-;  205;-;    9;-;    0;-;    1;-;    1;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;030101; 3;s;05;  167;-;  187;-;    0;-;    1;-;  165;-;  160;-;    4;-;    1;-;    1;-;    0;-;    0;-;    0;-;    0;-;    1;-;  185;-;  182;-;    3;-;    0;-;    1;-;    0;-;    0;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;030101; 3;s;06;  165;-;  119;-;    1;-;    0;-;  164;-;  154;-;   10;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;  119;-;  115;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;030101; 3;s;07;   77;-;   87;-;    2;-;    1;-;   75;-;   72;-;    3;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    0;-;   84;-;   75;-;    9;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    2;-
4907;5007;05;A;  59;030101; 3;s;08;   39;-;   69;-;    1;-;    0;-;   38;-;   34;-;    4;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;   69;-;   68;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;030101; 3;s;09;   35;-;   55;-;    0;-;    1;-;   35;-;   34;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;   54;-;   53;-;    1;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;030101; 3;s;10;   77;-;  108;-;    2;-;    1;-;   75;-;   70;-;    5;-;    0;-;    0;-;    1;-;    0;-;    1;-;    1;-;    0;-;  107;-;  106;-;    1;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;030101; 3;s;11;  106;-;  196;-;    2;-;    0;-;  104;-;   98;-;    5;-;    1;-;    0;-;    1;-;    0;-;    1;-;    1;-;    0;-;  196;-;  186;-;    7;-;    3;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;030101; 3;s;12;  288;-;  355;-;    1;-;    2;-;  287;-;  269;-;   15;-;    3;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  353;-;  339;-;   12;-;    2;-;    0;-;    0;-;    1;-;    1;-;    0;-;    0;-
4907;5007;05;A;  59;030101; 3;s;13;  466;-;  529;-;    3;-;    3;-;  463;-;  444;-;   18;-;    1;-;    0;-;    0;-;    1;-;    2;-;    2;-;    0;-;  524;-;  509;-;   14;-;    1;-;    0;-;    2;-;    0;-;    1;-;    1;-;    2;-
4907;5007;05;A;  59;030101; 3;s;14;  632;-;  627;-;    0;-;    2;-;  629;-;  603;-;   26;-;    0;-;    2;-;    0;-;    0;-;    0;-;    0;-;    1;-;  623;-;  613;-;   10;-;    0;-;    1;-;    0;-;    2;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;030101; 3;s;15;  674;-;  648;-;    6;-;    0;-;  666;-;  646;-;   19;-;    1;-;    1;-;    0;-;    3;-;    3;-;    2;-;    1;-;  645;-;  629;-;   15;-;    1;-;    2;-;    0;-;    0;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;030101; 3;s;16;  782;-;  659;-;    4;-;    1;-;  776;-;  761;-;   15;-;    0;-;    0;-;    0;-;    4;-;    0;-;    0;-;    2;-;  657;-;  640;-;   17;-;    0;-;    1;-;    1;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;030101; 3;s;17;  785;-;  598;-;    3;-;    6;-;  778;-;  757;-;   19;-;    2;-;    2;-;    1;-;    0;-;    2;-;    2;-;    2;-;  592;-;  586;-;    6;-;    0;-;    0;-;    1;-;    4;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;030101; 3;s;18;  655;-;  526;-;    3;-;    4;-;  648;-;  633;-;   15;-;    0;-;    3;-;    1;-;    1;-;    1;-;    1;-;    1;-;  520;-;  515;-;    5;-;    0;-;    2;-;    0;-;    1;-;    3;-;    2;-;    0;-
4907;5007;05;A;  59;030101; 3;s;19;  631;-;  492;-;    2;-;    1;-;  627;-;  608;-;   18;-;    1;-;    1;-;    1;-;    1;-;    0;-;    0;-;    1;-;  490;-;  479;-;   10;-;    1;-;    1;-;    0;-;    0;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;030101; 3;s;20;  526;-;  371;-;    1;-;    3;-;  523;-;  509;-;   14;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-;    1;-;  366;-;  352;-;   13;-;    1;-;    0;-;    1;-;    1;-;    1;-;    1;-;    2;-
4907;5007;05;A;  59;030101; 3;s;21;  384;-;  315;-;    2;-;    9;-;  381;-;  368;-;   13;-;    0;-;    1;-;    0;-;    0;-;    2;-;    1;-;    0;-;  306;-;  301;-;    5;-;    0;-;    0;-;    3;-;    3;-;    3;-;    2;-;    0;-
4907;5007;05;A;  59;030101; 3;s;22;  310;-;  223;-;    4;-;    3;-;  305;-;  292;-;   13;-;    0;-;    0;-;    0;-;    1;-;    3;-;    3;-;    1;-;  220;-;  215;-;    5;-;    0;-;    0;-;    1;-;    0;-;    2;-;    2;-;    0;-
4907;5007;05;A;  59;030101; 3;s;23;  237;-;  204;-;    6;-;   16;-;  229;-;  218;-;   11;-;    0;-;    0;-;    0;-;    2;-;    4;-;    4;-;    2;-;  188;-;  182;-;    6;-;    0;-;    0;-;    0;-;    3;-;   13;-;   10;-;    0;-
4907;5007;05;A;  59;030101; 3;s;24;  203;-;  104;-;    6;-;   14;-;  197;-;  186;-;   11;-;    0;-;    0;-;    0;-;    1;-;    5;-;    5;-;    0;-;   90;-;   89;-;    1;-;    0;-;    0;-;    1;-;    2;-;   11;-;    6;-;    0;-
4907;5007;05;A;  59;030102; 4;u;01;   95;-;   70;-;    8;-;   13;-;   86;-;   80;-;    6;-;    0;-;    1;-;    0;-;    1;-;    7;-;    6;-;    0;-;   57;-;   54;-;    3;-;    0;-;    0;-;    0;-;    6;-;    7;-;    6;-;    0;-
4907;5007;05;A;  59;030102; 4;u;02;   77;-;   51;-;   11;-;    8;-;   66;-;   64;-;    2;-;    0;-;    0;-;    0;-;    2;-;    9;-;    7;-;    0;-;   43;-;   40;-;    3;-;    0;-;    0;-;    0;-;    0;-;    8;-;    5;-;    0;-
4907;5007;05;A;  59;030102; 4;u;03;   37;-;   48;-;   11;-;   13;-;   25;-;   22;-;    3;-;    0;-;    0;-;    0;-;    5;-;    6;-;    4;-;    1;-;   35;-;   29;-;    6;-;    0;-;    0;-;    0;-;    6;-;    7;-;    7;-;    0;-
