TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4907;5007;05;A;  59;130101; 2;s;01;  155;-;  109;-;    1;-;    0;-;  153;-;  147;-;    6;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;  108;-;  102;-;    6;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;130101; 2;s;02;  349;-;  340;-;    0;-;    0;-;  347;-;  341;-;    5;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;    2;-;  339;-;  330;-;    7;-;    2;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;130101; 2;s;03;  361;-;  335;-;    0;-;    2;-;  360;-;  351;-;    9;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-;  333;-;  321;-;   11;-;    1;-;    0;-;    0;-;    1;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;130101; 2;s;04;  269;-;  214;-;    4;-;    0;-;  265;-;  257;-;    7;-;    1;-;    0;-;    0;-;    2;-;    2;-;    2;-;    0;-;  214;-;  205;-;    7;-;    2;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;130101; 2;s;05;  153;-;  175;-;    1;-;    0;-;  152;-;  146;-;    6;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-;  174;-;  167;-;    7;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;130101; 2;s;06;  157;-;  144;-;    1;-;    0;-;  155;-;  146;-;    9;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-;    0;-;  142;-;  140;-;    2;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    2;-
4907;5007;05;A;  59;130101; 2;s;07;  109;-;   77;-;    1;-;    2;-;  106;-;  105;-;    1;-;    0;-;    2;-;    1;-;    0;-;    0;-;    0;-;    0;-;   75;-;   71;-;    3;-;    1;-;    0;-;    0;-;    1;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;130101; 2;s;08;   69;-;   68;-;    1;-;    2;-;   68;-;   63;-;    5;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-;   66;-;   63;-;    3;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;130101; 2;s;09;   48;-;   72;-;    2;-;    4;-;   46;-;   45;-;    1;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    0;-;   67;-;   63;-;    4;-;    0;-;    0;-;    1;-;    2;-;    1;-;    1;-;    1;-
4907;5007;05;A;  59;130101; 2;s;10;   87;-;  102;-;    2;-;    2;-;   84;-;   82;-;    2;-;    0;-;    0;-;    0;-;    2;-;    0;-;    0;-;    1;-;  100;-;   96;-;    4;-;    0;-;    0;-;    1;-;    0;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;130101; 2;s;11;  132;-;  227;-;    1;-;    1;-;  131;-;  122;-;    9;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-;  225;-;  216;-;    9;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;130101; 2;s;12;  277;-;  386;-;    1;-;    1;-;  274;-;  262;-;   12;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    2;-;  384;-;  368;-;   16;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-
4907;5007;05;A;  59;130101; 2;s;13;  464;-;  586;-;    3;-;    3;-;  461;-;  449;-;   12;-;    0;-;    0;-;    0;-;    0;-;    3;-;    3;-;    0;-;  582;-;  560;-;   21;-;    1;-;    0;-;    0;-;    2;-;    1;-;    1;-;    1;-
4907;5007;05;A;  59;130101; 2;s;14;  676;-;  604;-;    6;-;    4;-;  665;-;  639;-;   26;-;    0;-;    2;-;    1;-;    3;-;    2;-;    2;-;    3;-;  597;-;  581;-;   15;-;    1;-;    0;-;    0;-;    0;-;    4;-;    3;-;    3;-
4907;5007;05;A;  59;130101; 2;s;15;  747;-;  707;-;    7;-;    1;-;  736;-;  710;-;   24;-;    2;-;    2;-;    1;-;    2;-;    4;-;    4;-;    2;-;  703;-;  675;-;   28;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-;    2;-
4907;5007;05;A;  59;130101; 2;s;16;  782;-;  713;-;    6;-;    2;-;  772;-;  739;-;   32;-;    1;-;    0;-;    0;-;    4;-;    2;-;    2;-;    4;-;  707;-;  672;-;   35;-;    0;-;    2;-;    1;-;    1;-;    0;-;    0;-;    2;-
4907;5007;05;A;  59;130101; 2;s;17;  777;-;  689;-;    2;-;    8;-;  768;-;  734;-;   34;-;    0;-;    1;-;    0;-;    0;-;    2;-;    2;-;    6;-;  681;-;  642;-;   38;-;    1;-;    0;-;    0;-;    5;-;    3;-;    3;-;    0;-
4907;5007;05;A;  59;130101; 2;s;18;  717;-;  602;-;    4;-;    8;-;  710;-;  682;-;   27;-;    1;-;    1;-;    1;-;    2;-;    1;-;    1;-;    2;-;  592;-;  567;-;   21;-;    4;-;    0;-;    1;-;    3;-;    4;-;    4;-;    2;-
4907;5007;05;A;  59;130101; 2;s;19;  576;-;  459;-;    1;-;    2;-;  570;-;  543;-;   27;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-;    4;-;  455;-;  433;-;   22;-;    0;-;    1;-;    0;-;    1;-;    1;-;    1;-;    1;-
4907;5007;05;A;  59;130101; 2;s;20;  568;-;  401;-;    8;-;    6;-;  557;-;  529;-;   27;-;    1;-;    1;-;    1;-;    2;-;    5;-;    5;-;    2;-;  394;-;  374;-;   19;-;    1;-;    1;-;    0;-;    1;-;    5;-;    5;-;    0;-
