TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4907;5007;05;A;  59;150101; 4;s;01;  177;s;  179;s;    1;s;    1;s;  175;s;  166;s;    9;s;    0;s;    0;s;    1;s;    0;s;    0;s;    0;s;    1;s;  178;s;  170;s;    8;s;    0;s;    0;s;    1;s;    0;s;    0;s;    0;s;    0;s
4907;5007;05;A;  59;150101; 4;s;02;  134;s;  126;s;    1;s;    1;s;  132;s;  125;s;    7;s;    0;s;    0;s;    1;s;    0;s;    0;s;    0;s;    1;s;  125;s;  118;s;    7;s;    0;s;    0;s;    0;s;    0;s;    1;s;    1;s;    0;s
4907;5007;05;A;  59;150101; 4;s;03;   82;s;   78;s;    1;s;    1;s;   80;s;   75;s;    5;s;    0;s;    0;s;    1;s;    0;s;    0;s;    0;s;    1;s;   77;s;   73;s;    4;s;    0;s;    0;s;    0;s;    1;s;    0;s;    0;s;    0;s
4907;5007;05;A;  59;150101; 4;s;04;   57;s;   54;s;    0;s;    0;s;   57;s;   52;s;    5;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;   54;s;   49;s;    5;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s
4907;5007;05;A;  59;150101; 4;s;05;   46;s;   83;s;    0;s;    1;s;   46;s;   44;s;    2;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;   82;s;   77;s;    4;s;    1;s;    0;s;    1;s;    0;s;    0;s;    0;s;    0;s
4907;5007;05;A;  59;150101; 4;s;06;   71;s;   99;s;    1;s;    1;s;   68;s;   65;s;    3;s;    0;s;    1;s;    0;s;    1;s;    0;s;    0;s;    1;s;   97;s;   91;s;    6;s;    0;s;    0;s;    0;s;    1;s;    0;s;    0;s;    1;s
4907;5007;05;A;  59;150101; 4;s;07;   60;s;  100;s;    1;s;    1;s;   57;s;   53;s;    4;s;    0;s;    1;s;    1;s;    0;s;    0;s;    0;s;    1;s;   98;s;   93;s;    5;s;    0;s;    1;s;    0;s;    1;s;    0;s;    0;s;    0;s
4907;5007;05;A;  59;150101; 4;s;08;   66;s;  133;s;    1;s;    2;s;   63;s;   58;s;    5;s;    0;s;    1;s;    0;s;    1;s;    0;s;    0;s;    1;s;  129;s;  118;s;   11;s;    0;s;    2;s;    0;s;    2;s;    0;s;    0;s;    0;s
4907;5007;05;A;  59;150101; 4;s;09;  111;s;  227;s;    2;s;    4;s;  107;s;   99;s;    8;s;    0;s;    1;s;    0;s;    1;s;    1;s;    1;s;    1;s;  221;s;  202;s;   19;s;    0;s;    1;s;    2;s;    2;s;    0;s;    0;s;    1;s
4907;5007;05;A;  59;150101; 4;s;10;  206;s;  378;s;    2;s;    3;s;  201;s;  186;s;   15;s;    0;s;    1;s;    0;s;    2;s;    0;s;    0;s;    2;s;  371;s;  344;s;   27;s;    0;s;    3;s;    1;s;    2;s;    0;s;    0;s;    1;s
4907;5007;05;A;  59;150101; 4;s;11;  289;s;  518;s;    2;s;    3;s;  284;s;  263;s;   20;s;    1;s;    2;s;    2;s;    0;s;    0;s;    0;s;    1;s;  512;s;  483;s;   26;s;    3;s;    3;s;    1;s;    2;s;    0;s;    0;s;    0;s
4907;5007;05;A;  59;150101; 4;s;12;  386;s;  562;s;    3;s;    3;s;  380;s;  350;s;   28;s;    2;s;    1;s;    1;s;    1;s;    1;s;    1;s;    2;s;  554;s;  516;s;   37;s;    1;s;    3;s;    1;s;    1;s;    1;s;    1;s;    2;s
4907;5007;05;A;  59;150101; 4;s;13;  462;s;  598;s;    3;s;    3;s;  455;s;  424;s;   28;s;    3;s;    2;s;    1;s;    1;s;    1;s;    1;s;    2;s;  592;s;  553;s;   36;s;    3;s;    2;s;    2;s;    1;s;    0;s;    0;s;    1;s
4907;5007;05;A;  59;150101; 4;s;14;  525;s;  627;s;    3;s;    3;s;  517;s;  482;s;   32;s;    3;s;    3;s;    1;s;    1;s;    1;s;    1;s;    2;s;  620;s;  586;s;   31;s;    3;s;    2;s;    0;s;    2;s;    1;s;    1;s;    2;s
4907;5007;05;A;  59;150101; 4;s;15;  588;s;  683;s;    3;s;    3;s;  580;s;  547;s;   29;s;    4;s;    3;s;    1;s;    2;s;    0;s;    0;s;    2;s;  675;s;  635;s;   35;s;    5;s;    3;s;    1;s;    1;s;    1;s;    1;s;    2;s
4907;5007;05;A;  59;150101; 4;s;16;  589;s;  611;s;    4;s;    5;s;  582;s;  541;s;   36;s;    5;s;    2;s;    0;s;    2;s;    2;s;    2;s;    1;s;  602;s;  562;s;   36;s;    4;s;    2;s;    0;s;    4;s;    1;s;    1;s;    2;s
4907;5007;05;A;  59;150101; 4;s;17;  568;s;  624;s;    5;s;    5;s;  559;s;  517;s;   37;s;    5;s;    2;s;    2;s;    1;s;    2;s;    2;s;    2;s;  615;s;  576;s;   35;s;    4;s;    2;s;    1;s;    3;s;    1;s;    1;s;    2;s
4907;5007;05;A;  59;150101; 4;s;18;  647;s;  651;s;    5;s;    4;s;  635;s;  594;s;   37;s;    4;s;    3;s;    0;s;    3;s;    2;s;    2;s;    4;s;  641;s;  605;s;   35;s;    1;s;    4;s;    2;s;    1;s;    1;s;    1;s;    2;s
4907;5007;05;A;  59;150101; 4;s;19;  639;s;  599;s;    4;s;    5;s;  629;s;  592;s;   35;s;    2;s;    3;s;    1;s;    2;s;    1;s;    1;s;    3;s;  592;s;  562;s;   29;s;    1;s;    2;s;    1;s;    2;s;    2;s;    2;s;    0;s
4907;5007;05;A;  59;150101; 4;s;20;  538;s;  486;s;    4;s;    4;s;  531;s;  501;s;   30;s;    0;s;    1;s;    1;s;    2;s;    1;s;    1;s;    2;s;  478;s;  446;s;   31;s;    1;s;    2;s;    1;s;    1;s;    2;s;    2;s;    2;s
4907;5007;05;A;  59;150101; 4;s;21;  409;s;  369;s;    3;s;    3;s;  403;s;  373;s;   30;s;    0;s;    1;s;    0;s;    2;s;    1;s;    1;s;    2;s;  364;s;  347;s;   17;s;    0;s;    1;s;    0;s;    0;s;    3;s;    3;s;    1;s
4907;5007;05;A;  59;150101; 4;s;22;  286;s;  259;s;    4;s;    3;s;  280;s;  262;s;   18;s;    0;s;    1;s;    0;s;    1;s;    3;s;    3;s;    1;s;  254;s;  240;s;   14;s;    0;s;    1;s;    1;s;    1;s;    1;s;    1;s;    1;s
4907;5007;05;A;  59;150101; 4;s;23;  212;s;  191;s;    2;s;    9;s;  209;s;  196;s;   13;s;    0;s;    0;s;    1;s;    1;s;    0;s;    0;s;    1;s;  181;s;  172;s;    9;s;    0;s;    1;s;    0;s;    2;s;    7;s;    6;s;    0;s
4907;5007;05;A;  59;150101; 4;s;24;  129;s;  110;s;    3;s;    5;s;  124;s;  116;s;    8;s;    0;s;    1;s;    0;s;    1;s;    2;s;    1;s;    1;s;  105;s;   95;s;   10;s;    0;s;    0;s;    0;s;    1;s;    4;s;    4;s;    0;s
4907;5007;05;A;  59;150102; 5;u;01;   90;s;   88;s;    4;s;    8;s;   85;s;   75;s;   10;s;    0;s;    0;s;    0;s;    1;s;    3;s;    2;s;    1;s;   80;s;   75;s;    5;s;    0;s;    0;s;    0;s;    2;s;    6;s;    4;s;    0;s
4907;5007;05;A;  59;150102; 5;u;02;   56;s;   56;s;    5;s;    7;s;   50;s;   36;s;   14;s;    0;s;    0;s;    0;s;    1;s;    4;s;    3;s;    1;s;   49;s;   41;s;    8;s;    0;s;    0;s;    0;s;    2;s;    5;s;    4;s;    0;s
4907;5007;05;A;  59;150102; 5;u;03;   52;s;   64;s;    6;s;    8;s;   45;s;   32;s;   13;s;    0;s;    0;s;    0;s;    2;s;    4;s;    2;s;    1;s;   54;s;   42;s;   12;s;    0;s;    0;s;    0;s;    3;s;    5;s;    3;s;    2;s
4907;5007;05;A;  59;150102; 5;u;04;   51;s;   80;s;   10;s;   11;s;   41;s;   34;s;    7;s;    0;s;    0;s;    0;s;    2;s;    8;s;    4;s;    0;s;   69;s;   59;s;   10;s;    0;s;    0;s;    0;s;    5;s;    6;s;    4;s;    0;s
4907;5007;05;A;  59;150102; 5;u;05;   74;s;  162;s;   14;s;   18;s;   59;s;   47;s;   12;s;    0;s;    0;s;    0;s;    5;s;    9;s;    6;s;    1;s;  144;s;  132;s;   11;s;    1;s;    0;s;    0;s;    7;s;   11;s;    8;s;    0;s
4907;5007;05;A;  59;150102; 5;u;06;  238;s;  529;s;   22;s;   30;s;  215;s;  196;s;   18;s;    1;s;    0;s;    0;s;   11;s;   11;s;    9;s;    1;s;  497;s;  472;s;   25;s;    0;s;    1;s;    0;s;   13;s;   17;s;   13;s;    1;s
