date,diesel,e5,e10
2015-10-29,1.132,1.332,1.312
2015-10-28,1.126,1.327,1.307
2015-10-27,1.125,1.326,1.306
2015-10-26,1.126,1.325,1.305
2015-10-25,1.155,1.352,1.332
2015-10-24,1.144,1.335,1.315
2015-10-23,1.135,1.336,1.316
2015-10-22,1.137,1.341,1.321
2015-10-21,1.139,1.341,1.321
2015-10-20,1.135,1.343,1.323
2015-10-19,1.146,1.351,1.331
2015-10-18,1.151,1.355,1.335
2015-10-17,1.147,1.35,1.33
2015-10-16,1.145,1.355,1.335
2015-10-15,1.149,1.356,1.336
2015-10-14,1.152,1.358,1.338
2015-10-13,1.146,1.355,1.335
2015-10-12,1.159,1.365,1.345
2015-10-11,1.169,1.369,1.349
2015-10-10,1.16,1.366,1.346
2015-10-09,1.153,1.359,1.339
2015-10-08,1.147,1.353,1.333
2015-10-07,1.142,1.35,1.33
2015-10-06,1.141,1.345,1.325
2015-10-05,1.143,1.346,1.326
2015-10-04,1.177,1.371,1.351
2015-10-03,1.154,1.362,1.342
2015-10-02,1.15,1.357,1.337
2015-10-01,1.161,1.37,1.35
2015-09-30,1.153,1.369,1.349
2015-09-29,1.157,1.369,1.349
2015-09-28,1.149,1.361,1.341
2015-09-27,1.16,1.367,1.347
2015-09-26,1.158,1.372,1.352
2015-09-25,1.144,1.37,1.35
2015-09-24,1.155,1.373,1.353
2015-09-23,1.148,1.367,1.347
2015-09-22,1.156,1.368,1.348
2015-09-21,1.16,1.371,1.351
2015-09-20,1.161,1.371,1.351
2015-09-19,1.171,1.367,1.347
2015-09-18,1.15,1.372,1.352
2015-09-17,1.158,1.369,1.348
2015-09-16,1.15,1.367,1.347
2015-09-15,1.155,1.373,1.352
2015-09-14,1.158,1.378,1.358
2015-09-13,1.165,1.378,1.358
2015-09-12,1.167,1.386,1.366
2015-09-11,1.156,1.374,1.354
2015-09-10,1.154,1.373,1.353
2015-09-09,1.157,1.375,1.355
2015-09-08,1.156,1.374,1.354
2015-09-07,1.147,1.37,1.35
2015-09-06,1.158,1.385,1.365
2015-09-05,1.157,1.385,1.365
2015-09-04,1.149,1.386,1.366
2015-09-03,1.149,1.383,1.363
2015-09-02,1.154,1.394,1.374
2015-09-01,1.148,1.388,1.368
2015-08-31,1.145,1.387,1.367
2015-08-30,1.139,1.376,1.356
2015-08-29,1.129,1.374,1.354
2015-08-28,1.123,1.37,1.35
2015-08-27,1.124,1.378,1.358
2015-08-26,1.132,1.39,1.37
2015-08-25,1.129,1.391,1.371
2015-08-24,1.134,1.396,1.376
2015-08-23,1.144,1.405,1.385
2015-08-22,1.139,1.406,1.386
2015-08-21,1.147,1.415,1.395
2015-08-20,1.148,1.42,1.4
2015-08-19,1.15,1.426,1.406
2015-08-18,1.154,1.436,1.416
2015-08-17,1.156,1.436,1.416
2015-08-16,1.157,1.44,1.42
2015-08-15,1.153,1.437,1.417
2015-08-14,1.152,1.441,1.421
2015-08-13,1.149,1.439,1.419
2015-08-12,1.146,1.435,1.415
2015-08-11,1.147,1.451,1.431
2015-08-10,1.149,1.454,1.434
2015-08-09,1.16,1.46,1.44
2015-08-08,1.159,1.464,1.444
2015-08-07,1.166,1.476,1.456
2015-08-06,1.157,1.464,1.444
2015-08-05,1.165,1.469,1.449
2015-08-04,1.159,1.463,1.443
2015-08-03,1.164,1.466,1.446
2015-08-02,1.182,1.477,1.457
2015-08-01,1.17,1.467,1.447
2015-07-31,1.17,1.466,1.446
2015-07-30,1.167,1.464,1.444
2015-07-29,1.16,1.46,1.44
2015-07-28,1.175,1.472,1.452
2015-07-27,1.179,1.477,1.457
2015-07-26,1.179,1.476,1.456
2015-07-25,1.182,1.478,1.458
2015-07-24,1.176,1.472,1.452
2015-07-23,1.184,1.484,1.464
2015-07-22,1.195,1.495,1.475
2015-07-21,1.189,1.491,1.471
2015-07-20,1.19,1.486,1.466
2015-07-19,1.197,1.485,1.465
2015-07-18,1.188,1.487,1.466
2015-07-17,1.187,1.484,1.465
2015-07-16,1.194,1.496,1.476
2015-07-15,1.195,1.5,1.48
2015-07-14,1.199,1.506,1.486
2015-07-13,1.202,1.513,1.493
2015-07-12,1.218,1.531,1.511
2015-07-11,1.212,1.519,1.499
2015-07-10,1.209,1.519,1.499
2015-07-09,1.226,1.522,1.502
2015-07-08,1.239,1.516,1.496
2015-07-07,1.236,1.508,1.488
2015-07-06,1.237,1.506,1.486
2015-07-05,1.25,1.516,1.496
2015-07-04,1.243,1.505,1.485
2015-07-03,1.246,1.508,1.488
2015-07-02,1.242,1.502,1.482
2015-07-01,1.248,1.51,1.49
2015-06-30,1.256,1.518,1.498
2015-06-29,1.262,1.523,1.503
2015-06-28,1.255,1.513,1.493
2015-06-27,1.26,1.516,1.496
2015-06-26,1.25,1.514,1.494
2015-06-25,1.253,1.511,1.491
2015-06-24,1.25,1.513,1.493
2015-06-23,1.254,1.519,1.499
2015-06-22,1.252,1.518,1.498
2015-06-21,1.26,1.525,1.505
2015-06-20,1.272,1.542,1.522
2015-06-19,1.244,1.513,1.493
2015-06-18,1.261,1.528,1.508
2015-06-17,1.255,1.522,1.502
2015-06-16,1.248,1.509,1.489
2015-06-15,1.261,1.517,1.497
2015-06-14,1.273,1.53,1.51
2015-06-13,1.264,1.521,1.501
2015-06-12,1.283,1.535,1.515
2015-06-11,1.284,1.536,1.516
2015-06-10,1.257,1.509,1.489
2015-06-09,1.273,1.525,1.505
2015-06-08,1.268,1.518,1.498
2015-06-07,1.277,1.52,1.5
2015-06-06,1.274,1.519,1.499
2015-06-05,1.276,1.516,1.496
2015-06-04,1.275,1.516,1.496
2015-06-03,1.271,1.512,1.492
2015-06-02,1.286,1.526,1.506
2015-06-01,1.275,1.506,1.486
2015-05-31,1.278,1.505,1.485
2015-05-30,1.278,1.508,1.488
2015-05-29,1.274,1.507,1.487
2015-05-28,1.273,1.504,1.484
2015-05-27,1.276,1.506,1.485
2015-05-26,1.282,1.509,1.488
2015-05-25,1.294,1.512,1.492
2015-05-24,1.291,1.514,1.494
2015-05-23,1.289,1.512,1.492
2015-05-22,1.287,1.511,1.49
2015-05-21,1.281,1.504,1.484
2015-05-20,1.283,1.509,1.489
2015-05-19,1.286,1.51,1.49
2015-05-18,1.321,1.541,1.521
2015-05-17,1.289,1.508,1.488
2015-05-16,1.287,1.504,1.484
2015-05-15,1.283,1.506,1.486
2015-05-14,1.294,1.509,1.489
2015-05-13,1.278,1.498,1.478
2015-05-12,1.273,1.495,1.475
2015-05-11,1.272,1.497,1.477
2015-05-10,1.287,1.513,1.493
2015-05-09,1.279,1.507,1.487
2015-05-08,1.276,1.51,1.49
2015-05-07,1.276,1.506,1.486
2015-05-06,1.274,1.504,1.484
2015-05-05,1.281,1.514,1.494
2015-05-04,1.28,1.513,1.493
2015-05-03,1.28,1.513,1.493
2015-05-02,1.277,1.51,1.49
2015-05-01,1.299,1.529,1.509
2015-04-30,1.28,1.509,1.489
2015-04-29,1.278,1.512,1.492
2015-04-28,1.274,1.505,1.485
2015-04-27,1.277,1.509,1.489
2015-04-26,1.286,1.515,1.495
2015-04-25,1.27,1.5,1.48
2015-04-24,1.258,1.492,1.472
2015-04-23,1.252,1.486,1.466
2015-04-22,1.266,1.494,1.474
2015-04-21,1.26,1.485,1.465
2015-04-20,1.261,1.488,1.468
2015-04-19,1.269,1.497,1.477
2015-04-18,1.263,1.487,1.467
2015-04-17,1.261,1.483,1.463
2015-04-16,1.256,1.479,1.459
2015-04-15,1.248,1.469,1.449
2015-04-14,1.242,1.462,1.442
2015-04-13,1.243,1.465,1.445
2015-04-12,1.242,1.46,1.44
2015-04-11,1.225,1.453,1.433
2015-04-10,1.234,1.457,1.437
2015-04-09,1.227,1.451,1.431
2015-04-08,1.224,1.45,1.43
2015-04-07,1.217,1.45,1.43
2015-04-06,1.23,1.462,1.442
2015-04-05,1.227,1.46,1.44
2015-04-04,1.21,1.445,1.425
2015-04-03,1.231,1.461,1.441
2015-04-02,1.217,1.45,1.428
2015-04-01,1.222,1.451,1.431
2015-03-31,1.236,1.459,1.439
2015-03-30,1.231,1.454,1.434
2015-03-29,1.245,1.467,1.447
2015-03-28,1.23,1.448,1.428
2015-03-27,1.231,1.45,1.43
2015-03-26,1.216,1.43,1.41
2015-03-25,1.214,1.422,1.402
2015-03-24,1.221,1.422,1.402
2015-03-23,1.22,1.417,1.397
2015-03-22,1.233,1.423,1.403
2015-03-21,1.225,1.423,1.403
2015-03-20,1.227,1.424,1.404
2015-03-19,1.226,1.422,1.402
2015-03-18,1.223,1.418,1.398
2015-03-17,1.223,1.414,1.394
2015-03-16,1.228,1.421,1.401
2015-03-15,1.252,1.44,1.42
2015-03-14,1.239,1.43,1.41
2015-03-13,1.234,1.426,1.406
2015-03-12,1.235,1.424,1.404
2015-03-11,1.242,1.426,1.406
2015-03-10,1.24,1.417,1.397
2015-03-09,1.242,1.417,1.397
2015-03-08,1.259,1.428,1.408
2015-03-07,1.24,1.415,1.395
2015-03-06,1.241,1.413,1.393
2015-03-05,1.235,1.409,1.389
2015-03-04,1.235,1.406,1.386
2015-03-03,1.244,1.402,1.382
2015-03-02,1.235,1.393,1.373
2015-03-01,1.253,1.408,1.388
2015-02-28,1.243,1.398,1.378
2015-02-27,1.234,1.388,1.368
2015-02-26,1.227,1.381,1.361
2015-02-25,1.236,1.385,1.365
2015-02-24,1.23,1.379,1.359
2015-02-23,1.23,1.377,1.357
2015-02-22,1.245,1.382,1.362
2015-02-21,1.225,1.369,1.349
2015-02-20,1.225,1.368,1.347
2015-02-19,1.227,1.37,1.35
2015-02-18,1.223,1.368,1.348
2015-02-17,1.233,1.376,1.356
2015-02-16,1.238,1.38,1.36
2015-02-15,1.264,1.398,1.378
2015-02-14,1.224,1.37,1.35
2015-02-13,1.214,1.366,1.346
2015-02-12,1.211,1.359,1.339
2015-02-11,1.219,1.368,1.348
2015-02-10,1.209,1.365,1.345
2015-02-09,1.2,1.358,1.338
2015-02-08,1.213,1.371,1.351
2015-02-07,1.2,1.356,1.336
2015-02-06,1.19,1.348,1.328
2015-02-05,1.178,1.336,1.316
2015-02-04,1.184,1.343,1.323
2015-02-03,1.169,1.332,1.312
2015-02-02,1.164,1.323,1.303
2015-02-01,1.157,1.317,1.297
2015-01-31,1.152,1.308,1.288
2015-01-30,1.14,1.297,1.277
2015-01-29,1.135,1.29,1.27
2015-01-28,1.149,1.295,1.275
2015-01-27,1.149,1.301,1.281
2015-01-26,1.142,1.297,1.277
2015-01-25,1.151,1.305,1.285
2015-01-24,1.141,1.298,1.278
2015-01-23,1.128,1.286,1.266
2015-01-22,1.137,1.291,1.271
2015-01-21,1.132,1.288,1.268
2015-01-20,1.125,1.286,1.266
2015-01-19,1.129,1.29,1.27
2015-01-18,1.135,1.295,1.275
2015-01-17,1.13,1.29,1.27
2015-01-16,1.126,1.286,1.266
2015-01-15,1.117,1.279,1.259
2015-01-14,1.112,1.273,1.253
2015-01-13,1.135,1.295,1.274
2015-01-12,1.137,1.295,1.274
2015-01-11,1.155,1.306,1.285
2015-01-10,1.13,1.286,1.266
2015-01-09,1.145,1.307,1.285
2015-01-08,1.149,1.308,1.283
2015-01-07,1.154,1.304,1.278
2015-01-06,1.162,1.314,1.288
2015-01-05,1.164,1.316,1.29
2015-01-04,1.185,1.333,1.308
2015-01-03,1.166,1.312,1.286
2015-01-02,1.177,1.327,1.301
2015-01-01,1.19,1.339,1.313
