TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4607;5637;05;A;  52;180101; 1;s;01;  516;-;  259;-;    3;-;    1;-;  513;-;  488;-;   25;-;    0;-;    0;-;    0;-;    2;-;    1;-;    1;-;    0;-;  258;-;  251;-;    7;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
4607;5637;05;A;  52;180101; 1;s;02; 1159;-;  690;-;    1;-;    1;-; 1158;-; 1120;-;   38;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  688;-;  665;-;   22;-;    1;-;    1;-;    1;-;    0;-;    0;-;    0;-;    0;-
4607;5637;05;A;  52;180101; 1;s;03;  906;-;  839;-;    0;-;    2;-;  905;-;  872;-;   33;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;  837;-;  809;-;   27;-;    1;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-
4607;5637;05;A;  52;180101; 1;s;04;  648;-;  624;-;    3;-;    5;-;  645;-;  623;-;   22;-;    0;-;    0;-;    0;-;    2;-;    1;-;    0;-;    0;-;  619;-;  607;-;   12;-;    0;-;    0;-;    0;-;    4;-;    1;-;    0;-;    0;-
4607;5637;05;A;  52;180101; 1;s;05;  510;-;  493;-;   12;-;    1;-;  498;-;  446;-;   52;-;    0;-;    0;-;    2;-;    3;-;    7;-;    5;-;    0;-;  492;-;  474;-;   18;-;    0;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-
4607;5637;05;A;  52;180101; 1;s;06;  401;-;  475;-;    7;-;    5;-;  393;-;  377;-;   16;-;    0;-;    1;-;    1;-;    5;-;    1;-;    1;-;    0;-;  469;-;  456;-;   13;-;    0;-;    1;-;    3;-;    1;-;    1;-;    1;-;    0;-
4607;5637;05;A;  52;180101; 1;s;07;  359;-;  322;-;    8;-;    6;-;  351;-;  339;-;   12;-;    0;-;    0;-;    0;-;    3;-;    5;-;    5;-;    0;-;  316;-;  308;-;    8;-;    0;-;    0;-;    3;-;    1;-;    2;-;    0;-;    0;-
4607;5637;05;A;  52;180101; 1;s;08;  332;-;  285;-;   10;-;    9;-;  322;-;  304;-;   18;-;    0;-;    0;-;    4;-;    1;-;    5;-;    5;-;    0;-;  275;-;  268;-;    7;-;    0;-;    1;-;    4;-;    1;-;    4;-;    3;-;    0;-
4607;5637;05;A;  52;180101; 1;s;09;  310;-;  365;-;   10;-;   12;-;  300;-;  278;-;   22;-;    0;-;    0;-;    3;-;    2;-;    5;-;    4;-;    0;-;  352;-;  335;-;   17;-;    0;-;    1;-;    5;-;    1;-;    6;-;    6;-;    0;-
4607;5637;05;A;  52;180101; 1;s;10;  425;-;  541;-;    6;-;   21;-;  417;-;  393;-;   23;-;    1;-;    2;-;    2;-;    2;-;    2;-;    1;-;    0;-;  520;-;  505;-;   15;-;    0;-;    0;-;    4;-;    4;-;   13;-;   13;-;    0;-
4607;5637;05;A;  52;180101; 1;s;11;  746;-;  640;-;   14;-;   15;-;  732;-;  705;-;   27;-;    0;-;    0;-;    5;-;    1;-;    8;-;    8;-;    0;-;  625;-;  602;-;   23;-;    0;-;    0;-;    6;-;    2;-;    7;-;    6;-;    0;-
4607;5637;05;A;  52;180101; 1;s;12; 1299;-;  973;-;   14;-;    7;-; 1283;-; 1231;-;   50;-;    2;-;    2;-;    3;-;    5;-;    6;-;    6;-;    0;-;  965;-;  934;-;   30;-;    1;-;    1;-;    0;-;    3;-;    4;-;    4;-;    0;-
4607;5637;05;A;  52;180101; 1;s;13; 1941;-; 1631;-;   13;-;    9;-; 1924;-; 1854;-;   67;-;    3;-;    4;-;    2;-;    6;-;    5;-;    4;-;    0;-; 1618;-; 1572;-;   45;-;    1;-;    4;-;    1;-;    3;-;    5;-;    5;-;    0;-
4607;5637;05;A;  52;180101; 1;s;14; 2196;-; 2054;-;   15;-;   19;-; 2176;-; 2093;-;   81;-;    2;-;    5;-;    3;-;    7;-;    5;-;    4;-;    0;-; 2028;-; 1941;-;   83;-;    4;-;    7;-;    3;-;    6;-;   10;-;   10;-;    0;-
4607;5637;05;A;  52;180101; 1;s;15; 2347;-; 2225;-;   15;-;   10;-; 2325;-; 2232;-;   88;-;    5;-;    7;-;    5;-;    3;-;    7;-;    7;-;    0;-; 2211;-; 2121;-;   86;-;    4;-;    4;-;    1;-;    1;-;    8;-;    6;-;    0;-
4607;5637;05;A;  52;180101; 1;s;16; 2125;-; 2414;-;   14;-;   22;-; 2108;-; 2036;-;   69;-;    3;-;    3;-;    4;-;    7;-;    3;-;    2;-;    0;-; 2386;-; 2292;-;   91;-;    3;-;    6;-;    3;-;    8;-;   11;-;    9;-;    0;-
4607;5637;05;A;  52;180101; 1;s;17; 1949;-; 2388;-;    9;-;   17;-; 1939;-; 1847;-;   91;-;    1;-;    1;-;    2;-;    0;-;    7;-;    7;-;    0;-; 2360;-; 2260;-;   97;-;    3;-;   11;-;    5;-;    5;-;    7;-;    6;-;    0;-
4607;5637;05;A;  52;180101; 1;s;18; 1705;-; 2284;-;   18;-;   16;-; 1687;-; 1621;-;   66;-;    0;-;    0;-;    3;-;    6;-;    9;-;    7;-;    0;-; 2263;-; 2155;-;  106;-;    2;-;    5;-;    1;-;    2;-;   13;-;   12;-;    0;-
4607;5637;05;A;  52;180101; 1;s;19; 1573;-; 2000;-;   17;-;   20;-; 1553;-; 1481;-;   72;-;    0;-;    3;-;    2;-;    4;-;   11;-;   11;-;    0;-; 1977;-; 1877;-;  100;-;    0;-;    3;-;    3;-;    5;-;   12;-;   11;-;    0;-
4607;5637;05;A;  52;180101; 1;s;20; 1269;-; 1536;-;   16;-;   18;-; 1251;-; 1217;-;   34;-;    0;-;    2;-;    3;-;    4;-;    9;-;    7;-;    0;-; 1515;-; 1466;-;   49;-;    0;-;    3;-;    1;-;    3;-;   14;-;   12;-;    0;-
4607;5637;05;A;  52;180101; 1;s;21;  972;-; 1250;-;   18;-;   29;-;  953;-;  925;-;   28;-;    0;-;    1;-;    3;-;    6;-;    9;-;    5;-;    0;-; 1217;-; 1180;-;   37;-;    0;-;    4;-;   10;-;    5;-;   14;-;   10;-;    0;-
4607;5637;05;A;  52;180101; 1;s;22;  747;-;  958;-;   27;-;   19;-;  718;-;  687;-;   31;-;    0;-;    2;-;    9;-;    3;-;   15;-;   13;-;    0;-;  936;-;  901;-;   35;-;    0;-;    3;-;    4;-;    7;-;    8;-;    8;-;    0;-
4607;5637;05;A;  52;180101; 1;s;23;  834;-;  671;-;   30;-;   28;-;  804;-;  774;-;   29;-;    1;-;    0;-;    4;-;    5;-;   21;-;   16;-;    0;-;  642;-;  609;-;   32;-;    1;-;    1;-;    2;-;    9;-;   17;-;   13;-;    0;-
4607;5637;05;A;  52;180101; 1;s;24;  564;-;  409;-;   29;-;   23;-;  535;-;  512;-;   23;-;    0;-;    0;-;    4;-;    8;-;   17;-;   15;-;    0;-;  385;-;  373;-;   12;-;    0;-;    1;-;    4;-;    6;-;   13;-;   10;-;    0;-
4607;5637;05;A;  52;180102; 2;u;01;  261;-;  223;-;   37;-;   25;-;  223;-;  209;-;   14;-;    0;-;    1;-;    4;-;   12;-;   21;-;   19;-;    0;-;  197;-;  182;-;   15;-;    0;-;    1;-;    1;-;    8;-;   16;-;   14;-;    0;-
4607;5637;05;A;  52;180102; 2;u;02;  156;-;  153;-;   24;-;   29;-;  132;-;  117;-;   15;-;    0;-;    0;-;    0;-;    7;-;   17;-;   16;-;    0;-;  122;-;  107;-;   15;-;    0;-;    2;-;    1;-;   10;-;   18;-;   17;-;    0;-
4607;5637;05;A;  52;180102; 2;u;03;  136;-;  126;-;   41;-;   38;-;   93;-;   86;-;    7;-;    0;-;    2;-;    1;-;   11;-;   29;-;   22;-;    0;-;   86;-;   80;-;    6;-;    0;-;    2;-;    0;-;   10;-;   28;-;   21;-;    0;-
4607;5637;05;A;  52;180102; 2;u;04;  146;-;  337;-;   46;-;   57;-;  100;-;   79;-;   21;-;    0;-;    0;-;    1;-;   22;-;   23;-;   18;-;    0;-;  279;-;  261;-;   18;-;    0;-;    1;-;    3;-;   15;-;   39;-;   33;-;    0;-
4607;5637;05;A;  52;180102; 2;u;05;  364;-;  845;-;   96;-;   99;-;  266;-;  242;-;   24;-;    0;-;    2;-;    1;-;   33;-;   62;-;   44;-;    0;-;  741;-;  688;-;   52;-;    1;-;    5;-;    2;-;   40;-;   57;-;   50;-;    0;-
4607;5637;05;A;  52;180102; 2;u;06;  974;-; 2590;-;  112;-;  181;-;  861;-;  807;-;   53;-;    1;-;    1;-;    4;-;   40;-;   68;-;   52;-;    0;-; 2403;-; 2254;-;  148;-;    1;-;    6;-;    6;-;   70;-;  105;-;   81;-;    0;-
4607;5637;05;A;  52;180102; 2;u;07; 2286;-; 4380;-;  144;-;  201;-; 2138;-; 1991;-;  146;-;    1;-;    4;-;    3;-;   49;-;   92;-;   64;-;    0;-; 4169;-; 3872;-;  296;-;    1;-;   10;-;    8;-;   85;-;  108;-;   90;-;    0;-
4607;5637;05;A;  52;180102; 2;u;08; 3242;-; 4267;-;  226;-;  196;-; 3010;-; 2840;-;  170;-;    0;-;    6;-;    9;-;   78;-;  139;-;  113;-;    0;-; 4050;-; 3790;-;  258;-;    2;-;   21;-;    4;-;   86;-;  106;-;   86;-;    0;-
4607;5637;05;A;  52;180102; 2;u;09; 2708;-; 3904;-;  234;-;  188;-; 2469;-; 2272;-;  195;-;    2;-;    5;-;    2;-;  115;-;  117;-;   96;-;    0;-; 3706;-; 3443;-;  263;-;    0;-;   10;-;    5;-;   78;-;  105;-;   83;-;    0;-
4607;5637;05;A;  52;180102; 2;u;10; 2131;-; 2839;-;  250;-;  205;-; 1870;-; 1676;-;  194;-;    0;-;   11;-;    8;-;  101;-;  141;-;  115;-;    0;-; 2614;-; 2418;-;  196;-;    0;-;   20;-;    4;-;   80;-;  121;-;   97;-;    0;-
4607;5637;05;A;  52;180102; 2;u;11; 2147;-; 2503;-;  229;-;  224;-; 1906;-; 1723;-;  182;-;    1;-;   12;-;    3;-;   75;-;  151;-;  121;-;    0;-; 2266;-; 2046;-;  216;-;    4;-;   13;-;    3;-;   71;-;  150;-;  129;-;    0;-
4607;5637;05;A;  52;180102; 2;u;12; 2391;-; 2519;-;  244;-;  175;-; 2133;-; 1910;-;  223;-;    0;-;   14;-;    5;-;   93;-;  146;-;  122;-;    0;-; 2320;-; 2098;-;  221;-;    1;-;   24;-;    3;-;   69;-;  103;-;   86;-;    0;-
