TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4805;5016;05;A;  46;140101; 3;s;01;  145;-;  362;s;    0;-;    0;s;  142;-;  138;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    3;-;  355;s;  345;s;   10;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    7;s
4805;5016;05;A;  46;140101; 3;s;02;  443;-;  268;s;    0;-;    0;s;  438;-;  426;-;   12;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    4;-;  265;s;  256;s;    9;s;    0;s;    1;s;    0;s;    0;s;    0;s;    0;s;    2;s
4805;5016;05;A;  46;140101; 3;s;03;  424;-;  181;s;    2;-;    4;s;  421;-;  404;-;   17;-;    0;-;    0;-;    1;-;    1;-;    0;-;    0;-;    1;-;  177;s;  171;s;    6;s;    0;s;    0;s;    2;s;    2;s;    0;s;    0;s;    0;s
4805;5016;05;A;  46;140101; 3;s;04;  305;-;  137;s;    0;-;    0;s;  303;-;  287;-;   16;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    2;-;  137;s;  129;s;    8;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s
4805;5016;05;A;  46;140101; 3;s;05;  179;-;  140;s;    0;-;    0;s;  179;-;  171;-;    8;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  140;s;  133;s;    7;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s
4805;5016;05;A;  46;140101; 3;s;06;  205;-;  160;s;    2;-;    0;s;  201;-;  190;-;   11;-;    0;-;    0;-;    0;-;    0;-;    2;-;    2;-;    2;-;  158;s;  149;s;    9;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    2;s
4805;5016;05;A;  46;140101; 3;s;07;  163;-;  174;s;    3;-;    0;s;  160;-;  151;-;    9;-;    0;-;    0;-;    0;-;    1;-;    2;-;    1;-;    0;-;  174;s;  164;s;   10;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s
4805;5016;05;A;  46;140101; 3;s;08;   80;-;  191;s;    2;-;    4;s;   75;-;   68;-;    7;-;    0;-;    2;-;    0;-;    1;-;    1;-;    1;-;    1;-;  181;s;  166;s;   15;s;    0;s;    4;s;    0;s;    2;s;    2;s;    2;s;    2;s
4805;5016;05;A;  46;140101; 3;s;09;  114;-;  279;s;    6;-;    6;s;  106;-;   96;-;   10;-;    0;-;    1;-;    3;-;    1;-;    2;-;    2;-;    1;-;  269;s;  243;s;   26;s;    0;s;    2;s;    3;s;    1;s;    2;s;    2;s;    2;s
4805;5016;05;A;  46;140101; 3;s;10;  188;-;  451;s;    7;-;    2;s;  180;-;  171;-;    9;-;    0;-;    0;-;    3;-;    1;-;    3;-;    3;-;    1;-;  447;s;  427;s;   20;s;    0;s;    0;s;    1;s;    0;s;    1;s;    1;s;    2;s
4805;5016;05;A;  46;140101; 3;s;11;  340;-;  648;s;    7;-;    9;s;  331;-;  304;-;   27;-;    0;-;    1;-;    1;-;    2;-;    4;-;    4;-;    1;-;  634;s;  582;s;   52;s;    0;s;    2;s;    1;s;    3;s;    5;s;    5;s;    3;s
4805;5016;05;A;  46;140101; 3;s;12;  603;-;  807;s;    9;-;    6;s;  589;-;  557;-;   31;-;    1;-;    4;-;    1;-;    5;-;    3;-;    3;-;    1;-;  795;s;  751;s;   43;s;    1;s;    5;s;    1;s;    3;s;    2;s;    2;s;    1;s
4805;5016;05;A;  46;140101; 3;s;13;  960;-;  886;s;    9;-;   15;s;  938;-;  884;-;   54;-;    0;-;    3;-;    0;-;    5;-;    4;-;    4;-;   10;-;  859;s;  810;s;   49;s;    0;s;    3;s;    0;s;    8;s;    7;s;    7;s;    9;s
4805;5016;05;A;  46;140101; 3;s;14; 1193;-;  987;s;    8;-;    7;s; 1176;-; 1119;-;   57;-;    0;-;    1;-;    1;-;    5;-;    2;-;    2;-;    8;-;  972;s;  925;s;   47;s;    0;s;    1;s;    1;s;    4;s;    2;s;    2;s;    7;s
4805;5016;05;A;  46;140101; 3;s;15; 1312;-; 1092;s;    7;-;   14;s; 1298;-; 1243;-;   54;-;    1;-;    3;-;    1;-;    3;-;    3;-;    3;-;    4;-; 1072;s; 1025;s;   45;s;    2;s;    2;s;    2;s;    6;s;    6;s;    6;s;    4;s
4805;5016;05;A;  46;140101; 3;s;16; 1322;-; 1024;s;   15;-;    6;s; 1293;-; 1240;-;   51;-;    2;-;    2;-;    2;-;    5;-;    8;-;    6;-;   12;-; 1007;s;  967;s;   39;s;    1;s;    2;s;    1;s;    2;s;    3;s;    2;s;    9;s
4805;5016;05;A;  46;140101; 3;s;17; 1173;-; 1013;s;    4;-;   10;s; 1163;-; 1107;-;   56;-;    0;-;    2;-;    0;-;    2;-;    2;-;    2;-;    4;-;  998;s;  949;s;   49;s;    0;s;    2;s;    0;s;    5;s;    5;s;    5;s;    3;s
4805;5016;05;A;  46;140101; 3;s;18; 1103;-; 1112;s;    8;-;   10;s; 1085;-; 1044;-;   40;-;    1;-;    2;-;    0;-;    3;-;    5;-;    4;-;    8;-; 1092;s; 1051;s;   40;s;    1;s;    2;s;    0;s;    4;s;    6;s;    5;s;    8;s
4805;5016;05;A;  46;140101; 3;s;19;  861;-; 1085;s;    8;-;   12;s;  847;-;  816;-;   31;-;    0;-;    1;-;    4;-;    0;-;    4;-;    4;-;    5;-; 1066;s; 1027;s;   39;s;    0;s;    1;s;    6;s;    0;s;    6;s;    6;s;    6;s
4805;5016;05;A;  46;140101; 3;s;20;  725;-;  909;s;   10;-;    7;s;  710;-;  681;-;   29;-;    0;-;    0;-;    3;-;    1;-;    6;-;    6;-;    5;-;  896;s;  860;s;   36;s;    0;s;    0;s;    2;s;    1;s;    4;s;    4;s;    6;s
4805;5016;05;A;  46;140101; 3;s;21;  550;-;  713;s;    8;-;    5;s;  534;-;  514;-;   20;-;    0;-;    2;-;    0;-;    0;-;    8;-;    7;-;    6;-;  698;s;  671;s;   27;s;    0;s;    2;s;    0;s;    0;s;    5;s;    4;s;    8;s
4805;5016;05;A;  46;140101; 3;s;22;  363;-;  546;s;   11;-;   17;s;  348;-;  328;-;   20;-;    0;-;    1;-;    0;-;    3;-;    8;-;    6;-;    3;-;  522;s;  492;s;   30;s;    0;s;    2;s;    0;s;    5;s;   12;s;    9;s;    5;s
4805;5016;05;A;  46;140101; 3;s;23;  264;-;  422;s;   23;-;   16;s;  239;-;  224;-;   15;-;    0;-;    0;-;    1;-;    3;-;   19;-;   18;-;    2;-;  402;s;  377;s;   25;s;    0;s;    0;s;    1;s;    2;s;   13;s;   12;s;    4;s
4805;5016;05;A;  46;140101; 3;s;24;  160;-;  273;s;   12;-;   17;s;  146;-;  133;-;   13;-;    0;-;    0;-;    0;-;    3;-;    9;-;    9;-;    2;-;  252;s;  230;s;   22;s;    0;s;    0;s;    0;s;    4;s;   13;s;   13;s;    4;s
4805;5016;05;A;  46;140102; 4;u;01;  103;-;  170;s;   19;-;   12;s;   83;-;   75;-;    8;-;    0;-;    1;-;    0;-;    5;-;   14;-;   12;-;    0;-;  156;s;  141;s;   15;s;    0;s;    2;s;    0;s;    3;s;    9;s;    8;s;    0;s
4805;5016;05;A;  46;140102; 4;u;02;   74;-;  103;s;   14;-;   15;s;   59;-;   55;-;    4;-;    0;-;    0;-;    0;-;    2;-;   12;-;   10;-;    1;-;   87;s;   81;s;    6;s;    0;s;    0;s;    0;s;    2;s;   13;s;   11;s;    1;s
4805;5016;05;A;  46;140102; 4;u;03;   73;-;   84;s;   21;-;   24;s;   52;-;   41;-;   11;-;    0;-;    0;-;    0;-;    7;-;   14;-;   12;-;    0;-;   60;s;   47;s;   13;s;    0;s;    0;s;    0;s;    8;s;   16;s;   14;s;    0;s
4805;5016;05;A;  46;140102; 4;u;04;   98;-;  108;s;   28;-;   33;s;   69;-;   62;-;    7;-;    0;-;    1;-;    1;-;    4;-;   23;-;   17;-;    0;-;   74;s;   67;s;    7;s;    0;s;    1;s;    1;s;    5;s;   27;s;   20;s;    0;s
4805;5016;05;A;  46;140102; 4;u;05;  278;-;  178;s;   68;-;   52;s;  204;-;  177;-;   27;-;    0;-;    1;-;    0;-;   21;-;   47;-;   43;-;    5;-;  122;s;  106;s;   16;s;    0;s;    1;s;    0;s;   16;s;   36;s;   33;s;    3;s
4805;5016;05;A;  46;140102; 4;u;06;  895;-;  529;s;  116;-;   83;s;  773;-;  751;-;   22;-;    0;-;    0;-;    3;-;   54;-;   59;-;   48;-;    6;-;  442;s;  430;s;   12;s;    0;s;    0;s;    3;s;   38;s;   42;s;   34;s;    4;s
