TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4805;5016;05;A;  46;110101; 6;s;01;  111;-;  168;-;    3;-;    1;-;  108;-;  103;-;    5;-;    0;-;    0;-;    1;-;    0;-;    2;-;    1;-;    0;-;  166;-;  161;-;    5;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    1;-
4805;5016;05;A;  46;110101; 6;s;02;  321;-;  340;-;    2;-;    1;-;  319;-;  309;-;   10;-;    0;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-;  338;-;  328;-;   10;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    1;-
4805;5016;05;A;  46;110101; 6;s;03;  330;-;  398;-;    3;-;    0;-;  324;-;  310;-;   14;-;    0;-;    1;-;    0;-;    3;-;    0;-;    0;-;    2;-;  394;-;  381;-;   13;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    3;-
4805;5016;05;A;  46;110101; 6;s;04;  273;-;  325;-;    2;-;    4;-;  271;-;  263;-;    8;-;    0;-;    0;-;    1;-;    1;-;    0;-;    0;-;    0;-;  312;-;  302;-;   10;-;    0;-;    1;-;    0;-;    3;-;    1;-;    0;-;    8;-
4805;5016;05;A;  46;110101; 6;s;05;  168;-;  283;-;    1;-;    5;-;  167;-;  156;-;   11;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  277;-;  269;-;    8;-;    0;-;    0;-;    0;-;    3;-;    2;-;    2;-;    1;-
4805;5016;05;A;  46;110101; 6;s;06;  177;-;  223;-;    1;-;    3;-;  174;-;  165;-;    9;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-;    1;-;  219;-;  207;-;   12;-;    0;-;    0;-;    0;-;    3;-;    0;-;    0;-;    1;-
4805;5016;05;A;  46;110101; 6;s;07;  141;-;  186;-;    1;-;    4;-;  140;-;  129;-;   11;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  179;-;  168;-;   11;-;    0;-;    1;-;    1;-;    2;-;    1;-;    1;-;    2;-
4805;5016;05;A;  46;110101; 6;s;08;  111;-;  123;-;    1;-;    3;-;  110;-;  100;-;   10;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  118;-;  111;-;    7;-;    0;-;    0;-;    2;-;    1;-;    0;-;    0;-;    2;-
4805;5016;05;A;  46;110101; 6;s;09;  120;-;  101;-;    5;-;    5;-;  115;-;  106;-;    7;-;    2;-;    0;-;    3;-;    2;-;    0;-;    0;-;    0;-;   95;-;   88;-;    7;-;    0;-;    0;-;    3;-;    2;-;    0;-;    0;-;    1;-
4805;5016;05;A;  46;110101; 6;s;10;  177;-;  138;-;    6;-;    3;-;  168;-;  162;-;    6;-;    0;-;    1;-;    5;-;    0;-;    1;-;    0;-;    2;-;  133;-;  125;-;    8;-;    0;-;    1;-;    0;-;    1;-;    2;-;    2;-;    1;-
4805;5016;05;A;  46;110101; 6;s;11;  279;-;  222;-;    2;-;    5;-;  273;-;  264;-;    9;-;    0;-;    1;-;    0;-;    1;-;    1;-;    1;-;    3;-;  216;-;  211;-;    5;-;    0;-;    0;-;    4;-;    0;-;    1;-;    1;-;    1;-
4805;5016;05;A;  46;110101; 6;s;12;  538;-;  419;-;    3;-;    4;-;  532;-;  503;-;   29;-;    0;-;    0;-;    1;-;    2;-;    0;-;    0;-;    3;-;  412;-;  390;-;   22;-;    0;-;    1;-;    1;-;    1;-;    2;-;    1;-;    2;-
4805;5016;05;A;  46;110101; 6;s;13;  795;-;  735;-;    4;-;   10;-;  789;-;  768;-;   21;-;    0;-;    0;-;    0;-;    2;-;    2;-;    2;-;    2;-;  714;-;  683;-;   31;-;    0;-;    0;-;    0;-;    7;-;    3;-;    3;-;   11;-
4805;5016;05;A;  46;110101; 6;s;14;  894;-;  863;-;    7;-;    6;-;  879;-;  845;-;   34;-;    0;-;    1;-;    0;-;    7;-;    0;-;    0;-;    7;-;  848;-;  819;-;   29;-;    0;-;    1;-;    0;-;    5;-;    1;-;    1;-;    8;-
4805;5016;05;A;  46;110101; 6;s;15;  995;-; 1007;-;    3;-;    2;-;  984;-;  941;-;   43;-;    0;-;    1;-;    0;-;    2;-;    1;-;    1;-;    7;-;  998;-;  966;-;   32;-;    0;-;    1;-;    0;-;    1;-;    1;-;    1;-;    6;-
4805;5016;05;A;  46;110101; 6;s;16;  993;-;  940;-;   10;-;    3;-;  976;-;  938;-;   38;-;    0;-;    1;-;    6;-;    4;-;    0;-;    0;-;    6;-;  928;-;  890;-;   38;-;    0;-;    2;-;    1;-;    2;-;    0;-;    0;-;    7;-
