TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4807;5090;05;A;  59;230101; 7;s;01;  123;-;  129;-;    1;-;    4;-;  122;-;  122;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-;  125;-;  122;-;    3;-;    0;-;    0;-;    2;-;    1;-;    1;-;    1;-;    0;-
4807;5090;05;A;  59;230101; 7;s;02;  386;-;  393;-;    1;-;    0;-;  385;-;  372;-;   12;-;    1;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;  392;-;  380;-;   10;-;    2;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;230101; 7;s;03;  347;-;  403;-;    1;-;    2;-;  346;-;  341;-;    5;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  401;-;  393;-;    6;-;    2;-;    0;-;    0;-;    1;-;    1;-;    1;-;    0;-
4807;5090;05;A;  59;230101; 7;s;04;  236;-;  234;-;    0;-;    0;-;  236;-;  225;-;   10;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  234;-;  228;-;    6;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;230101; 7;s;05;  154;-;  160;-;    0;-;    0;-;  154;-;  145;-;    9;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  160;-;  152;-;    8;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;230101; 7;s;06;  117;-;  125;-;    1;-;    1;-;  116;-;  108;-;    8;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;  124;-;  120;-;    4;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;230101; 7;s;07;  100;-;  114;-;    1;-;    0;-;   99;-;   94;-;    5;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;  113;-;  112;-;    1;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;230101; 7;s;08;   83;-;  111;-;    1;-;    3;-;   82;-;   79;-;    2;-;    1;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  108;-;  102;-;    6;-;    0;-;    0;-;    1;-;    2;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;230101; 7;s;09;   84;-;   99;-;    2;-;    5;-;   82;-;   79;-;    2;-;    1;-;    0;-;    2;-;    0;-;    0;-;    0;-;    0;-;   94;-;   86;-;    7;-;    1;-;    0;-;    1;-;    1;-;    3;-;    3;-;    0;-
4807;5090;05;A;  59;230101; 7;s;10;  119;-;  114;-;    3;-;    7;-;  116;-;  107;-;    9;-;    0;-;    0;-;    1;-;    1;-;    1;-;    1;-;    0;-;  106;-;  103;-;    3;-;    0;-;    1;-;    2;-;    2;-;    3;-;    3;-;    0;-
4807;5090;05;A;  59;230101; 7;s;11;  227;-;  233;-;    3;-;    5;-;  224;-;  217;-;    7;-;    0;-;    0;-;    0;-;    2;-;    1;-;    1;-;    0;-;  228;-;  217;-;    9;-;    2;-;    0;-;    1;-;    0;-;    4;-;    3;-;    0;-
4807;5090;05;A;  59;230101; 7;s;12;  377;-;  368;-;    6;-;    9;-;  368;-;  343;-;   22;-;    3;-;    3;-;    0;-;    2;-;    4;-;    4;-;    0;-;  359;-;  344;-;   11;-;    4;-;    0;-;    2;-;    3;-;    4;-;    3;-;    0;-
4807;5090;05;A;  59;230101; 7;s;13;  544;-;  584;-;    7;-;    4;-;  533;-;  504;-;   26;-;    3;-;    4;-;    0;-;    0;-;    7;-;    7;-;    0;-;  578;-;  553;-;   20;-;    5;-;    2;-;    0;-;    2;-;    2;-;    2;-;    0;-
4807;5090;05;A;  59;230101; 7;s;14;  714;-;  725;-;    6;-;    4;-;  706;-;  679;-;   25;-;    2;-;    2;-;    0;-;    0;-;    6;-;    5;-;    0;-;  717;-;  679;-;   35;-;    3;-;    4;-;    1;-;    0;-;    3;-;    3;-;    0;-
4807;5090;05;A;  59;230101; 7;s;15;  789;-;  854;-;    4;-;    5;-;  785;-;  755;-;   26;-;    4;-;    0;-;    1;-;    1;-;    2;-;    2;-;    0;-;  845;-;  802;-;   35;-;    8;-;    4;-;    3;-;    2;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;230101; 7;s;16;  826;-;  766;-;   10;-;    5;-;  813;-;  778;-;   33;-;    2;-;    3;-;    3;-;    2;-;    5;-;    5;-;    0;-;  760;-;  727;-;   29;-;    4;-;    1;-;    1;-;    3;-;    1;-;    1;-;    0;-
4807;5090;05;A;  59;230101; 7;s;17;  695;-;  795;-;    6;-;    3;-;  688;-;  662;-;   21;-;    5;-;    1;-;    1;-;    1;-;    4;-;    3;-;    0;-;  790;-;  757;-;   29;-;    4;-;    2;-;    0;-;    2;-;    1;-;    1;-;    0;-
