TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4907;5007;05;A;  59;110101; 6;s;01;   87;-;   87;-;    1;-;    0;-;   86;-;   84;-;    2;-;    0;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;   87;-;   85;-;    2;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;110101; 6;s;02;  242;-;  244;-;    0;-;    1;-;  241;-;  237;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-;  242;-;  232;-;    8;-;    2;-;    0;-;    0;-;    0;-;    1;-;    0;-;    1;-
4907;5007;05;A;  59;110101; 6;s;03;  317;-;  241;-;    0;-;    1;-;  316;-;  306;-;   10;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-;  240;-;  231;-;    9;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;110101; 6;s;04;  196;-;  167;-;    1;-;    0;-;  193;-;  185;-;    8;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-;    1;-;  167;-;  163;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;110101; 6;s;05;  157;-;  163;-;    0;-;    0;-;  156;-;  150;-;    6;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-;  162;-;  158;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;110101; 6;s;06;  116;-;  110;-;    0;-;    0;-;  116;-;  110;-;    6;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  109;-;  105;-;    4;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;110101; 6;s;07;   84;-;   79;-;    0;-;    1;-;   84;-;   77;-;    7;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;   78;-;   72;-;    5;-;    1;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;110101; 6;s;08;   66;-;   82;-;    0;-;    5;-;   66;-;   63;-;    3;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;   76;-;   69;-;    7;-;    0;-;    1;-;    2;-;    1;-;    2;-;    2;-;    0;-
4907;5007;05;A;  59;110101; 6;s;09;   57;-;   89;-;    0;-;    4;-;   57;-;   49;-;    7;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;   85;-;   79;-;    6;-;    0;-;    0;-;    4;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;110101; 6;s;10;   81;-;  120;-;    2;-;    2;-;   78;-;   71;-;    7;-;    0;-;    1;-;    1;-;    1;-;    0;-;    0;-;    0;-;  118;-;  109;-;    9;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;110101; 6;s;11;  122;-;  183;-;    1;-;    1;-;  120;-;  119;-;    1;-;    0;-;    1;-;    1;-;    0;-;    0;-;    0;-;    0;-;  182;-;  172;-;   10;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;110101; 6;s;12;  229;-;  335;-;    0;-;    0;-;  227;-;  214;-;   13;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    2;-;  335;-;  320;-;   15;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;110101; 6;s;13;  391;-;  540;-;    3;-;    1;-;  387;-;  368;-;   19;-;    0;-;    0;-;    0;-;    3;-;    0;-;    0;-;    1;-;  536;-;  519;-;   17;-;    0;-;    3;-;    0;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;110101; 6;s;14;  498;-;  574;-;    0;-;    1;-;  496;-;  473;-;   23;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    2;-;  571;-;  555;-;   16;-;    0;-;    1;-;    1;-;    0;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;110101; 6;s;15;  606;-;  580;-;    3;-;    2;-;  599;-;  576;-;   23;-;    0;-;    0;-;    0;-;    2;-;    1;-;    1;-;    4;-;  576;-;  558;-;   18;-;    0;-;    1;-;    0;-;    2;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;110101; 6;s;16;  593;-;  553;-;    4;-;    2;-;  582;-;  556;-;   26;-;    0;-;    1;-;    1;-;    3;-;    0;-;    0;-;    6;-;  550;-;  532;-;   17;-;    1;-;    0;-;    0;-;    1;-;    1;-;    1;-;    1;-
4907;5007;05;A;  59;110101; 6;s;17;  606;-;  544;-;    3;-;    2;-;  598;-;  576;-;   22;-;    0;-;    2;-;    0;-;    2;-;    1;-;    1;-;    3;-;  541;-;  524;-;   17;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    1;-
