TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4907;5007;05;A;  59;170101; 7;s;01;   97;-;  126;-;    0;-;    2;-;   93;-;   90;-;    3;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    4;-;  123;-;  121;-;    2;-;    0;-;    1;-;    0;-;    1;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;170101; 7;s;02;  320;-;  332;-;    1;-;    1;-;  316;-;  306;-;   10;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    3;-;  329;-;  323;-;    6;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    2;-
4907;5007;05;A;  59;170101; 7;s;03;  332;-;  281;-;    1;-;    1;-;  331;-;  324;-;    7;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  280;-;  271;-;    9;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;170101; 7;s;04;  219;-;  221;-;    3;-;    4;-;  215;-;  207;-;    6;-;    2;-;    0;-;    1;-;    2;-;    0;-;    0;-;    1;-;  214;-;  211;-;    3;-;    0;-;    1;-;    1;-;    2;-;    1;-;    1;-;    2;-
4907;5007;05;A;  59;170101; 7;s;05;  142;-;  136;-;    2;-;    1;-;  139;-;  135;-;    3;-;    1;-;    0;-;    1;-;    1;-;    0;-;    0;-;    1;-;  135;-;  129;-;    6;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;170101; 7;s;06;  111;-;  113;-;    2;-;    2;-;  108;-;  104;-;    3;-;    1;-;    0;-;    0;-;    2;-;    0;-;    0;-;    1;-;  111;-;  106;-;    5;-;    0;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;170101; 7;s;07;   77;-;   90;-;    2;-;    1;-;   74;-;   68;-;    6;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-;    1;-;   89;-;   89;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;170101; 7;s;08;   54;-;   57;-;    2;-;    6;-;   52;-;   52;-;    0;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-;    0;-;   51;-;   51;-;    0;-;    0;-;    0;-;    4;-;    1;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;170101; 7;s;09;   58;-;   82;-;    1;-;    4;-;   55;-;   50;-;    5;-;    0;-;    1;-;    1;-;    0;-;    0;-;    0;-;    1;-;   78;-;   75;-;    3;-;    0;-;    0;-;    3;-;    0;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;170101; 7;s;10;   80;-;  147;-;    3;-;    2;-;   75;-;   73;-;    2;-;    0;-;    0;-;    3;-;    0;-;    0;-;    0;-;    2;-;  145;-;  135;-;   10;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-;    0;-
