TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4807;5090;05;A;  59;180101; 1;s;01;  151;-;  144;-;    2;-;    1;-;  149;-;  144;-;    4;-;    1;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-;  143;-;  138;-;    5;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
4807;5090;05;A;  59;180101; 1;s;02;  430;-;  398;-;    0;-;    1;-;  430;-;  417;-;   10;-;    3;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  397;-;  384;-;   11;-;    2;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;180101; 1;s;03;  425;-;  425;-;    0;-;    0;-;  424;-;  413;-;   11;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;  425;-;  417;-;    8;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;180101; 1;s;04;  250;-;  258;-;    0;-;    1;-;  250;-;  243;-;    7;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  257;-;  244;-;   13;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
4807;5090;05;A;  59;180101; 1;s;05;  148;-;  184;-;    0;-;    0;-;  148;-;  144;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  183;-;  171;-;   11;-;    1;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;180101; 1;s;06;  117;-;  169;-;    1;-;    1;-;  116;-;  111;-;    4;-;    1;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  168;-;  155;-;   13;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
4807;5090;05;A;  59;180101; 1;s;07;   86;-;   89;-;    2;-;    3;-;   84;-;   82;-;    2;-;    0;-;    0;-;    1;-;    1;-;    0;-;    0;-;    0;-;   86;-;   83;-;    3;-;    0;-;    0;-;    1;-;    1;-;    1;-;    1;-;    0;-
4807;5090;05;A;  59;180101; 1;s;08;   69;-;   90;-;    1;-;    2;-;   68;-;   64;-;    4;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;   87;-;   81;-;    5;-;    1;-;    1;-;    2;-;    0;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;180101; 1;s;09;   72;-;   89;-;    0;-;   10;-;   71;-;   71;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;   78;-;   76;-;    2;-;    0;-;    1;-;    9;-;    1;-;    0;-;    0;-;    0;-
4807;5090;05;A;  59;180101; 1;s;10;  139;-;  130;-;    3;-;    8;-;  136;-;  131;-;    4;-;    1;-;    0;-;    2;-;    1;-;    0;-;    0;-;    0;-;  122;-;  119;-;    3;-;    0;-;    0;-;    3;-;    2;-;    3;-;    3;-;    0;-
