TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4907;5007;05;A;  59;140101; 3;s;01;  109;-;  101;-;    0;-;    0;-;  108;-;  101;-;    7;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-;  101;-;   96;-;    5;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;140101; 3;s;02;  365;-;  312;-;    0;-;    0;-;  364;-;  352;-;   12;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-;  312;-;  301;-;   11;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;140101; 3;s;03;  337;-;  313;-;    1;-;    4;-;  332;-;  323;-;    8;-;    1;-;    0;-;    0;-;    1;-;    0;-;    0;-;    4;-;  309;-;  302;-;    7;-;    0;-;    0;-;    0;-;    4;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;140101; 3;s;04;  262;-;  193;-;    0;-;    0;-;  257;-;  250;-;    7;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    5;-;  193;-;  184;-;    9;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;140101; 3;s;05;  183;-;  179;-;    0;-;    0;-;  183;-;  174;-;    9;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  179;-;  173;-;    6;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;140101; 3;s;06;  145;-;  120;-;    1;-;    1;-;  141;-;  134;-;    6;-;    1;-;    0;-;    1;-;    0;-;    0;-;    0;-;    3;-;  119;-;  116;-;    3;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;140101; 3;s;07;   97;-;   85;-;    0;-;    1;-;   95;-;   89;-;    6;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    2;-;   84;-;   79;-;    5;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;140101; 3;s;08;   59;-;   56;-;    2;-;    2;-;   57;-;   55;-;    2;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    0;-;   53;-;   52;-;    1;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;140101; 3;s;09;   57;-;   72;-;    3;-;    3;-;   54;-;   51;-;    3;-;    0;-;    0;-;    0;-;    2;-;    1;-;    1;-;    0;-;   68;-;   63;-;    5;-;    0;-;    1;-;    1;-;    1;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;140101; 3;s;10;   83;-;  119;-;    1;-;    3;-;   82;-;   76;-;    6;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-;  116;-;  112;-;    4;-;    0;-;    0;-;    1;-;    2;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;140101; 3;s;11;  144;-;  241;-;    1;-;    3;-;  141;-;  137;-;    4;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    2;-;  234;-;  223;-;   11;-;    0;-;    3;-;    1;-;    1;-;    1;-;    1;-;    1;-
4907;5007;05;A;  59;140101; 3;s;12;  288;-;  356;-;    3;-;    1;-;  283;-;  271;-;   12;-;    0;-;    0;-;    0;-;    3;-;    0;-;    0;-;    2;-;  354;-;  334;-;   19;-;    1;-;    1;-;    0;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;140101; 3;s;13;  500;-;  590;-;    2;-;    3;-;  497;-;  475;-;   22;-;    0;-;    0;-;    1;-;    0;-;    1;-;    1;-;    1;-;  586;-;  568;-;   15;-;    3;-;    0;-;    0;-;    3;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;140101; 3;s;14;  677;-;  666;-;    5;-;    1;-;  668;-;  634;-;   29;-;    5;-;    2;-;    1;-;    2;-;    2;-;    2;-;    2;-;  663;-;  636;-;   23;-;    4;-;    2;-;    0;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;140101; 3;s;15;  766;-;  808;-;    9;-;    7;-;  752;-;  705;-;   40;-;    7;-;    4;-;    1;-;    6;-;    2;-;    2;-;    1;-;  798;-;  758;-;   34;-;    6;-;    2;-;    1;-;    3;-;    3;-;    3;-;    1;-
4907;5007;05;A;  59;140101; 3;s;16;  762;-;  771;-;    6;-;    3;-;  750;-;  701;-;   44;-;    5;-;    1;-;    1;-;    5;-;    0;-;    0;-;    5;-;  766;-;  748;-;   18;-;    0;-;    1;-;    0;-;    1;-;    2;-;    2;-;    1;-
4907;5007;05;A;  59;140101; 3;s;17;  733;-;  715;-;    7;-;    7;-;  720;-;  671;-;   43;-;    6;-;    4;-;    1;-;    2;-;    4;-;    3;-;    2;-;  706;-;  669;-;   34;-;    3;-;    0;-;    1;-;    5;-;    1;-;    1;-;    2;-
4907;5007;05;A;  59;140101; 3;s;18;  799;-;  569;-;    5;-;    7;-;  789;-;  759;-;   28;-;    2;-;    1;-;    0;-;    2;-;    3;-;    3;-;    4;-;  561;-;  540;-;   21;-;    0;-;    0;-;    1;-;    4;-;    2;-;    1;-;    1;-
4907;5007;05;A;  59;140101; 3;s;19;  626;-;  429;-;    6;-;    3;-;  612;-;  572;-;   38;-;    2;-;    2;-;    0;-;    3;-;    3;-;    2;-;    6;-;  425;-;  416;-;    9;-;    0;-;    0;-;    0;-;    2;-;    1;-;    1;-;    1;-
4907;5007;05;A;  59;140101; 3;s;20;  520;-;  383;-;    4;-;    2;-;  514;-;  495;-;   19;-;    0;-;    0;-;    2;-;    1;-;    1;-;    1;-;    2;-;  380;-;  365;-;   14;-;    1;-;    0;-;    1;-;    1;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;140101; 3;s;21;  380;-;  336;-;    3;-;    4;-;  375;-;  357;-;   18;-;    0;-;    1;-;    0;-;    1;-;    2;-;    2;-;    1;-;  332;-;  315;-;   16;-;    1;-;    0;-;    0;-;    0;-;    4;-;    4;-;    0;-
4907;5007;05;A;  59;140101; 3;s;22;  301;-;  209;-;    6;-;    7;-;  292;-;  277;-;   14;-;    1;-;    1;-;    0;-;    2;-;    4;-;    4;-;    2;-;  202;-;  199;-;    3;-;    0;-;    0;-;    0;-;    1;-;    6;-;    4;-;    0;-
4907;5007;05;A;  59;140101; 3;s;23;  232;-;  155;-;    4;-;   14;-;  228;-;  212;-;   16;-;    0;-;    0;-;    1;-;    1;-;    2;-;    2;-;    0;-;  141;-;  131;-;    8;-;    2;-;    0;-;    3;-;    0;-;   11;-;   10;-;    0;-
