TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4805;5016;05;A;  46;120101; 7;s;01;  124;-;  182;-;    0;-;    0;-;  121;-;  112;-;    9;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    3;-;  178;-;  169;-;    9;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    4;-
4805;5016;05;A;  46;120101; 7;s;02;  428;-;  446;-;    2;-;    0;-;  421;-;  405;-;   16;-;    0;-;    1;-;    0;-;    2;-;    0;-;    0;-;    4;-;  441;-;  424;-;   17;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    5;-
4805;5016;05;A;  46;120101; 7;s;03;  447;-;  509;-;    1;-;    2;-;  441;-;  420;-;   21;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    5;-;  505;-;  487;-;   18;-;    0;-;    1;-;    0;-;    2;-;    0;-;    0;-;    1;-
4805;5016;05;A;  46;120101; 7;s;04;  299;-;  368;-;    1;-;    0;-;  296;-;  281;-;   15;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    2;-;  365;-;  357;-;    8;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    3;-
4805;5016;05;A;  46;120101; 7;s;05;  190;-;  277;-;    1;-;    1;-;  186;-;  174;-;   12;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    3;-;  274;-;  263;-;   11;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    2;-
4805;5016;05;A;  46;120101; 7;s;06;  193;-;  219;-;    2;-;    2;-;  191;-;  183;-;    8;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    0;-;  215;-;  208;-;    7;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    2;-
4805;5016;05;A;  46;120101; 7;s;07;  155;-;  178;-;    3;-;    4;-;  152;-;  142;-;   10;-;    0;-;    0;-;    0;-;    1;-;    2;-;    2;-;    0;-;  174;-;  165;-;    9;-;    0;-;    0;-;    0;-;    2;-;    2;-;    2;-;    0;-
4805;5016;05;A;  46;120101; 7;s;08;  125;-;  116;-;    5;-;    1;-;  118;-;  108;-;   10;-;    0;-;    0;-;    1;-;    0;-;    4;-;    4;-;    2;-;  114;-;  108;-;    6;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    1;-
4805;5016;05;A;  46;120101; 7;s;09;  121;-;  118;-;    8;-;    3;-;  113;-;  104;-;    9;-;    0;-;    0;-;    6;-;    1;-;    1;-;    1;-;    0;-;  113;-;  104;-;    9;-;    0;-;    0;-;    0;-;    1;-;    2;-;    2;-;    2;-
4805;5016;05;A;  46;120101; 7;s;10;  231;-;  169;-;    8;-;    5;-;  221;-;  209;-;   12;-;    0;-;    0;-;    3;-;    1;-;    4;-;    3;-;    2;-;  162;-;  154;-;    8;-;    0;-;    1;-;    0;-;    3;-;    2;-;    2;-;    1;-
4805;5016;05;A;  46;120101; 7;s;11;  318;-;  228;-;    2;-;    4;-;  311;-;  298;-;   13;-;    0;-;    0;-;    0;-;    0;-;    2;-;    2;-;    5;-;  222;-;  209;-;   13;-;    0;-;    1;-;    0;-;    0;-;    4;-;    3;-;    1;-
4805;5016;05;A;  46;120101; 7;s;12;  583;-;  505;-;    2;-;   11;-;  576;-;  543;-;   32;-;    1;-;    1;-;    0;-;    0;-;    2;-;    2;-;    4;-;  488;-;  471;-;   17;-;    0;-;    1;-;    3;-;    4;-;    4;-;    4;-;    5;-
4805;5016;05;A;  46;120101; 7;s;13;  954;-;  841;-;   10;-;    7;-;  940;-;  905;-;   35;-;    0;-;    0;-;    0;-;    5;-;    5;-;    4;-;    4;-;  825;-;  779;-;   46;-;    0;-;    3;-;    0;-;    6;-;    1;-;    1;-;    6;-
4805;5016;05;A;  46;120101; 7;s;14; 1228;-; 1068;-;    8;-;   12;-; 1212;-; 1164;-;   47;-;    1;-;    4;-;    1;-;    2;-;    5;-;    5;-;    4;-; 1043;-;  993;-;   49;-;    1;-;    1;-;    0;-;    6;-;    6;-;    6;-;   12;-
4805;5016;05;A;  46;120101; 7;s;15; 1361;-; 1310;-;    7;-;    8;-; 1344;-; 1291;-;   53;-;    0;-;    4;-;    1;-;    4;-;    2;-;    2;-;    6;-; 1294;-; 1260;-;   33;-;    1;-;    2;-;    0;-;    4;-;    4;-;    4;-;    6;-
4805;5016;05;A;  46;120101; 7;s;16; 1301;-; 1266;-;   11;-;   11;-; 1278;-; 1233;-;   45;-;    0;-;    2;-;    1;-;    4;-;    6;-;    6;-;   10;-; 1243;-; 1194;-;   49;-;    0;-;    3;-;    0;-;    5;-;    6;-;    6;-;    9;-
