TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4607;5637;05;A;  52;130101; 2;s;01;  554;s;  488;s;    5;s;    5;s;  549;s;  510;s;   37;s;    2;s;    0;s;    0;s;    0;s;    5;s;    3;s;    0;s;  478;s;  441;s;   37;s;    0;s;    0;s;    1;s;    0;s;    4;s;    4;s;    5;s
4607;5637;05;A;  52;130101; 2;s;02;  336;s;  331;s;    3;s;    6;s;  332;s;  320;s;   12;s;    0;s;    0;s;    3;s;    0;s;    0;s;    0;s;    1;s;  323;s;  312;s;   10;s;    1;s;    0;s;    0;s;    0;s;    6;s;    6;s;    2;s
4607;5637;05;A;  52;130101; 2;s;03;  214;s;  216;s;    4;s;    5;s;  210;s;  201;s;    8;s;    1;s;    0;s;    4;s;    0;s;    0;s;    0;s;    0;s;  211;s;  202;s;    8;s;    1;s;    0;s;    0;s;    0;s;    5;s;    5;s;    0;s
4607;5637;05;A;  52;130101; 2;s;04;  190;s;  313;s;    4;s;    3;s;  185;s;  175;s;   10;s;    0;s;    0;s;    2;s;    2;s;    0;s;    0;s;    1;s;  310;s;  299;s;   10;s;    1;s;    0;s;    0;s;    0;s;    3;s;    2;s;    0;s
4607;5637;05;A;  52;130101; 2;s;05;  280;s;  354;s;    4;s;    3;s;  274;s;  253;s;   20;s;    1;s;    0;s;    0;s;    4;s;    0;s;    0;s;    2;s;  350;s;  326;s;   23;s;    1;s;    0;s;    0;s;    0;s;    3;s;    0;s;    1;s
4607;5637;05;A;  52;130101; 2;s;06;  289;s;  433;s;    5;s;    8;s;  279;s;  261;s;   17;s;    1;s;    1;s;    3;s;    2;s;    0;s;    0;s;    4;s;  423;s;  404;s;   19;s;    0;s;    2;s;    0;s;    4;s;    4;s;    4;s;    0;s
4607;5637;05;A;  52;130101; 2;s;07;  297;s;  343;s;    6;s;    8;s;  289;s;  270;s;   18;s;    1;s;    1;s;    6;s;    0;s;    0;s;    0;s;    1;s;  333;s;  320;s;   13;s;    0;s;    0;s;    4;s;    4;s;    0;s;    0;s;    2;s
4607;5637;05;A;  52;130101; 2;s;08;  350;s;  407;s;    9;s;    8;s;  338;s;  297;s;   37;s;    4;s;    0;s;    1;s;    1;s;    7;s;    7;s;    3;s;  398;s;  371;s;   25;s;    2;s;    0;s;    0;s;    0;s;    8;s;    8;s;    1;s
4607;5637;05;A;  52;130101; 2;s;09;  513;s;  600;s;   10;s;    9;s;  503;s;  455;s;   48;s;    0;s;    0;s;    5;s;    3;s;    2;s;    1;s;    0;s;  575;s;  535;s;   40;s;    0;s;    4;s;    3;s;    1;s;    5;s;    5;s;   12;s
4607;5637;05;A;  52;130101; 2;s;10;  768;s;  896;s;   11;s;   11;s;  753;s;  706;s;   47;s;    0;s;    0;s;    6;s;    2;s;    3;s;    2;s;    4;s;  885;s;  838;s;   47;s;    0;s;    0;s;    3;s;    0;s;    8;s;    8;s;    0;s
