TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4607;5637;05;A;  52;190101; 2;s;01;  576;-;  257;-;    4;-;    1;-;  572;-;  550;-;   22;-;    0;-;    0;-;    0;-;    2;-;    2;-;    0;-;    0;-;  256;-;  253;-;    3;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
4607;5637;05;A;  52;190101; 2;s;02; 1311;-;  810;-;    3;-;    4;-; 1308;-; 1267;-;   41;-;    0;-;    0;-;    0;-;    2;-;    1;-;    1;-;    0;-;  806;-;  786;-;   17;-;    3;-;    0;-;    2;-;    2;-;    0;-;    0;-;    0;-
4607;5637;05;A;  52;190101; 2;s;03;  977;-;  901;-;    0;-;    3;-;  975;-;  949;-;   25;-;    1;-;    2;-;    0;-;    0;-;    0;-;    0;-;    0;-;  898;-;  867;-;   31;-;    0;-;    0;-;    0;-;    2;-;    1;-;    1;-;    0;-
4607;5637;05;A;  52;190101; 2;s;04;  700;-;  699;-;    4;-;    1;-;  696;-;  665;-;   31;-;    0;-;    0;-;    0;-;    2;-;    2;-;    2;-;    0;-;  698;-;  672;-;   26;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-
4607;5637;05;A;  52;190101; 2;s;05;  449;-;  572;-;    5;-;    5;-;  444;-;  431;-;   13;-;    0;-;    0;-;    2;-;    2;-;    1;-;    1;-;    0;-;  567;-;  551;-;   16;-;    0;-;    0;-;    3;-;    0;-;    2;-;    2;-;    0;-
4607;5637;05;A;  52;190101; 2;s;06;  428;-;  530;-;    5;-;    5;-;  423;-;  408;-;   15;-;    0;-;    0;-;    0;-;    3;-;    2;-;    2;-;    0;-;  525;-;  502;-;   23;-;    0;-;    0;-;    2;-;    1;-;    2;-;    1;-;    0;-
4607;5637;05;A;  52;190101; 2;s;07;  413;-;  369;-;    9;-;   13;-;  403;-;  383;-;   20;-;    0;-;    1;-;    1;-;    2;-;    6;-;    5;-;    0;-;  356;-;  344;-;   12;-;    0;-;    0;-;    7;-;    2;-;    4;-;    3;-;    0;-
4607;5637;05;A;  52;190101; 2;s;08;  335;-;  320;-;    7;-;   15;-;  328;-;  315;-;   13;-;    0;-;    0;-;    1;-;    1;-;    5;-;    5;-;    0;-;  305;-;  296;-;    9;-;    0;-;    0;-;    2;-;    2;-;   11;-;    7;-;    0;-
4607;5637;05;A;  52;190101; 2;s;09;  322;-;  418;-;    9;-;    6;-;  313;-;  289;-;   24;-;    0;-;    0;-;    3;-;    1;-;    5;-;    5;-;    0;-;  411;-;  396;-;   15;-;    0;-;    1;-;    2;-;    1;-;    3;-;    3;-;    0;-
4607;5637;05;A;  52;190101; 2;s;10;  479;-;  520;-;   13;-;   19;-;  463;-;  443;-;   20;-;    0;-;    3;-;    5;-;    3;-;    5;-;    4;-;    0;-;  500;-;  477;-;   23;-;    0;-;    1;-;    6;-;    4;-;    9;-;    9;-;    0;-
