TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4907;5007;05;A;  59;090101; 4;s;01;  111;-;  119;-;    0;-;    1;-;  111;-;  107;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  118;-;  115;-;    3;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;090101; 4;s;02;  316;-;  251;-;    0;-;    0;-;  314;-;  309;-;    5;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    2;-;  251;-;  247;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;090101; 4;s;03;  336;-;  267;-;    0;-;    0;-;  335;-;  324;-;   11;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-;  267;-;  260;-;    7;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;090101; 4;s;04;  225;-;  162;-;    0;-;    0;-;  225;-;  221;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  162;-;  157;-;    5;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;090101; 4;s;05;  166;-;  161;-;    0;-;    0;-;  165;-;  158;-;    7;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-;  161;-;  157;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;090101; 4;s;06;  125;-;  118;-;    0;-;    0;-;  125;-;  122;-;    3;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  117;-;  110;-;    6;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;090101; 4;s;07;   98;-;   98;-;    0;-;    0;-;   98;-;   93;-;    5;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;   97;-;   93;-;    4;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;090101; 4;s;08;   67;-;   56;-;    0;-;    2;-;   67;-;   63;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;   54;-;   52;-;    2;-;    0;-;    0;-;    1;-;    0;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;090101; 4;s;09;   48;-;   67;-;    2;-;    1;-;   45;-;   44;-;    1;-;    0;-;    0;-;    1;-;    1;-;    0;-;    0;-;    1;-;   64;-;   57;-;    7;-;    0;-;    2;-;    1;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;090101; 4;s;10;   73;-;   88;-;    0;-;    2;-;   71;-;   66;-;    4;-;    1;-;    2;-;    0;-;    0;-;    0;-;    0;-;    0;-;   86;-;   81;-;    5;-;    0;-;    0;-;    1;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;090101; 4;s;11;  116;-;  183;-;    0;-;    2;-;  116;-;  109;-;    6;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  179;-;  166;-;   13;-;    0;-;    2;-;    2;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;090101; 4;s;12;  216;-;  298;-;    4;-;    2;-;  209;-;  199;-;   10;-;    0;-;    2;-;    0;-;    3;-;    1;-;    1;-;    1;-;  295;-;  276;-;   19;-;    0;-;    1;-;    1;-;    0;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;090101; 4;s;13;  378;-;  508;-;    2;-;    3;-;  376;-;  361;-;   15;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-;    0;-;  503;-;  486;-;   17;-;    0;-;    1;-;    0;-;    3;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;090101; 4;s;14;  556;-;  562;-;    9;-;    1;-;  540;-;  516;-;   23;-;    1;-;    2;-;    1;-;    5;-;    3;-;    2;-;    5;-;  560;-;  543;-;   16;-;    1;-;    0;-;    0;-;    1;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;090101; 4;s;15;  638;-;  631;-;    2;-;    6;-;  634;-;  605;-;   29;-;    0;-;    1;-;    0;-;    1;-;    1;-;    1;-;    1;-;  622;-;  604;-;   18;-;    0;-;    1;-;    1;-;    1;-;    4;-;    4;-;    2;-
4907;5007;05;A;  59;090101; 4;s;16;  688;-;  689;-;    8;-;    3;-;  672;-;  647;-;   25;-;    0;-;    2;-;    1;-;    4;-;    3;-;    3;-;    6;-;  684;-;  651;-;   32;-;    1;-;    1;-;    0;-;    2;-;    1;-;    1;-;    1;-
4907;5007;05;A;  59;090101; 4;s;17;  703;-;  578;-;    4;-;    6;-;  695;-;  666;-;   28;-;    1;-;    0;-;    0;-;    2;-;    2;-;    2;-;    4;-;  571;-;  551;-;   19;-;    1;-;    1;-;    0;-;    5;-;    1;-;    0;-;    0;-
4907;5007;05;A;  59;090101; 4;s;18;  668;-;  505;-;    5;-;    5;-;  660;-;  631;-;   29;-;    0;-;    1;-;    0;-;    3;-;    2;-;    2;-;    2;-;  498;-;  484;-;   14;-;    0;-;    0;-;    2;-;    1;-;    2;-;    1;-;    2;-
4907;5007;05;A;  59;090101; 4;s;19;  514;-;  433;-;    4;-;    3;-;  506;-;  489;-;   17;-;    0;-;    0;-;    0;-;    4;-;    0;-;    0;-;    4;-;  428;-;  413;-;   14;-;    1;-;    1;-;    0;-;    1;-;    2;-;    2;-;    1;-
4907;5007;05;A;  59;090101; 4;s;20;  450;-;  317;-;    1;-;    3;-;  447;-;  419;-;   26;-;    2;-;    1;-;    1;-;    0;-;    0;-;    0;-;    1;-;  314;-;  303;-;   10;-;    1;-;    0;-;    0;-;    3;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;090101; 4;s;21;  312;-;  278;-;    5;-;    3;-;  307;-;  286;-;   21;-;    0;-;    0;-;    0;-;    2;-;    3;-;    2;-;    0;-;  274;-;  268;-;    6;-;    0;-;    0;-;    0;-;    2;-;    1;-;    1;-;    1;-
4907;5007;05;A;  59;090101; 4;s;22;  274;-;  206;-;    5;-;    1;-;  269;-;  259;-;   10;-;    0;-;    0;-;    0;-;    2;-;    3;-;    3;-;    0;-;  205;-;  197;-;    8;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
