TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4907;5007;05;A;  59;100101; 5;s;01;  137;-;  110;-;    0;-;    0;-;  137;-;  133;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  110;-;  104;-;    6;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;100101; 5;s;02;  349;-;  249;-;    0;-;    0;-;  349;-;  344;-;    5;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  248;-;  241;-;    7;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;100101; 5;s;03;  309;-;  249;-;    1;-;    2;-;  308;-;  295;-;   13;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  247;-;  243;-;    4;-;    0;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;100101; 5;s;04;  228;-;  208;-;    1;-;    1;-;  227;-;  221;-;    6;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  207;-;  200;-;    7;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;100101; 5;s;05;  156;-;  168;-;    1;-;    2;-;  152;-;  147;-;    4;-;    1;-;    0;-;    0;-;    1;-;    0;-;    0;-;    3;-;  165;-;  156;-;    9;-;    0;-;    1;-;    0;-;    2;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;100101; 5;s;06;  128;-;  137;-;    0;-;    0;-;  128;-;  126;-;    2;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;  136;-;  132;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-
4907;5007;05;A;  59;100101; 5;s;07;   86;-;  108;-;    1;-;    0;-;   85;-;   81;-;    4;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;  108;-;  102;-;    6;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;100101; 5;s;08;   83;-;   68;-;    0;-;    3;-;   83;-;   76;-;    7;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;   65;-;   62;-;    3;-;    0;-;    0;-;    2;-;    1;-;    0;-;    0;-;    0;-
4907;5007;05;A;  59;100101; 5;s;09;   42;-;   58;-;    0;-;    2;-;   41;-;   38;-;    3;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-;   56;-;   52;-;    4;-;    0;-;    0;-;    1;-;    0;-;    1;-;    1;-;    0;-
4907;5007;05;A;  59;100101; 5;s;10;   74;-;  108;-;    0;-;    1;-;   73;-;   69;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-;  107;-;   99;-;    8;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-
